event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	SRR601500_junction_a_start	SRR601500_junction_a_end	SRR601500_junction_a	SRR601500_PSI	SRR604528_junction_a_start	SRR604528_junction_a_end	SRR604528_junction_a	SRR604528_PSI
RI_123	RI@chr10@102376800-102376935	chr10:102376560-102376800	chr10:102376935-102377128	chr10:102376560-102377128	chr10:102376800-102376935	+	ENSG00000107862.7	GBF1	annotated	12	7	150	0.05956112852664577	5	1	53	0.05357142857142857
RI_124	RI@chr10@102379555-102379877	chr10:102379521-102379555	chr10:102379877-102379954	chr10:102379521-102379954	chr10:102379555-102379877	+	ENSG00000107862.7	GBF1	annotated	115	196	0	1.0	55	62	0	1.0
RI_125	RI@chr10@102379651-102379877	chr10:102379521-102379651	chr10:102379877-102379954	chr10:102379521-102379954	chr10:102379651-102379877	+	ENSG00000107862.7	GBF1	annotated	17	196	0	1.0	10	62	0	1.0
RI_126	RI@chr10@102379651-102379853	chr10:102379521-102379651	chr10:102379853-102379954	chr10:102379521-102379954	chr10:102379651-102379853	+	ENSG00000107862.7	GBF1	annotated	17	31	160	0.13043478260869565	10	8	57	0.13636363636363635
RI_127	RI@chr10@102379729-102379853	chr10:102379521-102379729	chr10:102379853-102379954	chr10:102379521-102379954	chr10:102379729-102379853	+	ENSG00000107862.7	GBF1	annotated	15	31	1	0.9583333333333334	5	8	1	
RI_128	RI@chr10@102379954-102380346	chr10:102379853-102379954	chr10:102380346-102380362	chr10:102379853-102380362	chr10:102379954-102380346	+	ENSG00000107862.7	GBF1	annotated	45	224	0	1.0	27	76	0	1.0
RI_129	RI@chr10@102379954-102380333	chr10:102379853-102379954	chr10:102380333-102380362	chr10:102379853-102380362	chr10:102379954-102380333	+	ENSG00000107862.7	GBF1	annotated	45	222	0	1.0	27	73	1	0.9803921568627451
RI_130	RI@chr10@102379954-102380261	chr10:102379853-102379954	chr10:102380261-102380362	chr10:102379853-102380362	chr10:102379954-102380261	+	ENSG00000107862.7	GBF1	annotated	45	113	72	0.5231788079470199	27	51	20	0.6610169491525424
RI_131	RI@chr10@102379954-102380249	chr10:102379853-102379954	chr10:102380249-102380362	chr10:102379853-102380362	chr10:102379954-102380249	+	ENSG00000107862.7	GBF1	annotated	45	47	69	0.4	27	25	26	0.5
RI_132	RI@chr10@102379954-102380506	chr10:102379853-102379954	chr10:102380506-102380686	chr10:102379853-102380686	chr10:102379954-102380506	+	ENSG00000107862.7	GBF1	annotated	45	10	0	1.0	27	4	0	1.0
RI_133	RI@chr10@102380362-102380506	chr10:102379853-102380362	chr10:102380506-102380686	chr10:102379853-102380686	chr10:102380362-102380506	+	ENSG00000107862.7	GBF1	annotated	10	10	188	0.050505050505050504	6	4	69	0.06756756756756757
RI_134	RI@chr10@102382210-102382308	chr10:102382056-102382210	chr10:102382308-102382899	chr10:102382056-102382899	chr10:102382210-102382308	+	ENSG00000107862.7	GBF1	annotated	175	243	0	1.0	86	128	0	1.0
RI_135	RI@chr10@102396489-102396725	chr10:102396449-102396489	chr10:102396725-102396823	chr10:102396449-102396823	chr10:102396489-102396725	+	ENSG00000077150.21	NFKB2	annotated	1	2	19	0.07317073170731707	3	3	28	0.0967741935483871
RI_136	RI@chr10@102398297-102398385	chr10:102398212-102398297	chr10:102398385-102398523	chr10:102398212-102398523	chr10:102398297-102398385	+	ENSG00000077150.21	NFKB2	unannotated	0	3	23	0.061224489795918366	2	2	20	0.09090909090909091
RI_137	RI@chr10@102398523-102398739	chr10:102398385-102398523	chr10:102398739-102398864	chr10:102398385-102398864	chr10:102398523-102398739	+	ENSG00000077150.21	NFKB2	unannotated	5	0	9		2	4	19	0.13636363636363635
RI_138	RI@chr10@102399718-102399927	chr10:102399577-102399718	chr10:102399927-102400079	chr10:102399577-102400079	chr10:102399718-102399927	+	ENSG00000077150.21	NFKB2	unannotated	1	21	0	1.0	1	16	0	
RI_139	RI@chr10@102401049-102401180	chr10:102400947-102401049	chr10:102401180-102401331	chr10:102400947-102401331	chr10:102401049-102401180	+	ENSG00000077150.21	NFKB2	unannotated	2	2	29	0.06451612903225806	5	3	49	0.07547169811320754
RI_140	RI@chr10@102451555-102452090	chr10:102451399-102451555	chr10:102452090-102452187	chr10:102451399-102452187	chr10:102451555-102452090	+	ENSG00000269609.7	C10orf95-AS1	annotated	3	13	5		1	1	0	
RI_141	RI@chr10@102656385-102656747	chr10:102656270-102656385	chr10:102656747-102657033	chr10:102656270-102657033	chr10:102656385-102656747	+	ENSG00000171206.17	TRIM8	unannotated	14	15	230	0.05930470347648262	10	14	324	0.03571428571428571
RI_142	RI@chr10@102656385-102657923	chr10:102656270-102656385	chr10:102657923-102662789	chr10:102656270-102662789	chr10:102656385-102657923	+	ENSG00000171206.17	TRIM8	annotated	14	329	0	1.0	10	404	0	1.0
RI_143	RI@chr10@102656920-102657034	chr10:102656747-102656920	chr10:102657034-102657922	chr10:102656747-102657922	chr10:102656920-102657034	+	ENSG00000171206.17	TRIM8	unannotated	167	212	1	0.994750656167979	228	268	1	0.9959839357429718
RI_144	RI@chr10@102862932-102863730	chr10:102862873-102862932	chr10:102863730-102864961	chr10:102862873-102864961	chr10:102862932-102863730	+	ENSG00000166275.16	BORCS7	annotated	62	106	1	0.9882352941176471	41	47	1	0.9777777777777777
RI_145	RI@chr10@103097374-103098931	chr10:103097291-103097374	chr10:103098931-103098984	chr10:103097291-103098984	chr10:103097374-103098931	-	ENSG00000076685.19	NT5C2	annotated	26	14	42	0.3225806451612903	13	8	40	0.2079207920792079
RI_146	RI@chr10@103381841-103383238	chr10:103381721-103381841	chr10:103383238-103383367	chr10:103381721-103383367	chr10:103381841-103383238	+	ENSG00000148835.12	TAF5	annotated	2	2	10	0.16666666666666666	0	0	2	
RI_147	RI@chr10@103387698-103388006	chr10:103387521-103387698	chr10:103388006-103389065	chr10:103387521-103389065	chr10:103387698-103388006	+	ENSG00000148835.12	TAF5	unannotated	2	4	14	0.17647058823529413	0	0	4	
RI_148	RI@chr10@10350100-10350198	chr10:10349959-10350100	chr10:10350198-10350351	chr10:10349959-10350351	chr10:10350100-10350198	+	ENSG00000296323.1	ENSG00000296323	annotated	0	0	0		0	0	0	
RI_149	RI@chr10@1035976-1036789	chr10:1035814-1035976	chr10:1036789-1036893	chr10:1035814-1036893	chr10:1035976-1036789	+	ENSG00000232656.11	IDI2-AS1	annotated	1	1	10	0.09090909090909091	0	0	6	
RI_150	RI@chr10@103917656-103918143	chr10:103917462-103917656	chr10:103918143-103918263	chr10:103917462-103918263	chr10:103917656-103918143	-	ENSG00000107960.12	STN1	unannotated	13	7	0	1.0	3	1	0	
RI_151	RI@chr10@103917656-103918100	chr10:103917462-103917656	chr10:103918100-103918263	chr10:103917462-103918263	chr10:103917656-103918100	-	ENSG00000107960.12	STN1	unannotated	13	1	3		3	0	2	
RI_152	RI@chr10@103917656-103918264	chr10:103917462-103917656	chr10:103918264-103918332	chr10:103917462-103918332	chr10:103917656-103918264	-	ENSG00000107960.12	STN1	unannotated	13	0	0		3	0	0	
RI_153	RI@chr10@103965913-103966731	chr10:103965596-103965913	chr10:103966731-103967053	chr10:103965596-103967053	chr10:103965913-103966731	-	ENSG00000289745.2	ENSG00000289745	unannotated	3	5	0		0	2	0	
RI_154	RI@chr10@103966905-103967001	chr10:103966731-103966905	chr10:103967001-103967053	chr10:103966731-103967053	chr10:103966905-103967001	-	ENSG00000289745.2	ENSG00000289745	annotated	9	2	2		3	1	0	
RI_155	RI@chr10@103966905-103967007	chr10:103966731-103966905	chr10:103967007-103967053	chr10:103966731-103967053	chr10:103966905-103967007	-	ENSG00000289745.2	ENSG00000289745	annotated	9	2	0		3	0	0	
RI_156	RI@chr10@1043393-1043999	chr10:1043301-1043393	chr10:1043999-1044171	chr10:1043301-1044171	chr10:1043393-1043999	-	ENSG00000067064.13	IDI1	annotated	21	33	150	0.15254237288135594	23	31	105	0.20454545454545456
RI_157	RI@chr10@10934871-10935053	chr10:10934524-10934871	chr10:10935053-10935413	chr10:10934524-10935413	chr10:10934871-10935053	-	ENSG00000229240.9	LINC00710	annotated	0	0	0		0	0	0	
RI_158	RI@chr10@10946094-10946512	chr10:10946065-10946094	chr10:10946512-10946600	chr10:10946065-10946600	chr10:10946094-10946512	-	ENSG00000229240.9	LINC00710	annotated	0	0	0		0	0	0	
RI_159	RI@chr10@10947122-10947251	chr10:10946786-10947122	chr10:10947251-10947319	chr10:10946786-10947319	chr10:10947122-10947251	-	ENSG00000229240.9	LINC00710	annotated	0	0	0		0	0	0	
RI_160	RI@chr10@10947319-10947446	chr10:10946786-10947319	chr10:10947446-10947556	chr10:10946786-10947556	chr10:10947319-10947446	-	ENSG00000229240.9	LINC00710	annotated	0	0	0		0	0	0	
RI_161	RI@chr10@10947556-10948253	chr10:10946786-10947556	chr10:10948253-10948403	chr10:10946786-10948403	chr10:10947556-10948253	-	ENSG00000229240.9	LINC00710	annotated	0	2	0		0	0	0	
RI_162	RI@chr10@109875599-109877785	chr10:109875528-109875599	chr10:109877785-109877867	chr10:109875528-109877867	chr10:109875599-109877785	-	ENSG00000108039.18	XPNPEP1	unannotated	6	14	1	0.9090909090909091	0	4	0	
RI_163	RI@chr10@109875599-109877790	chr10:109875528-109875599	chr10:109877790-109877867	chr10:109875528-109877867	chr10:109875599-109877790	-	ENSG00000108039.18	XPNPEP1	annotated	6	15	40	0.2079207920792079	0	7	27	0.11475409836065574
RI_164	RI@chr10@109893075-109893370	chr10:109893012-109893075	chr10:109893370-109893493	chr10:109893012-109893493	chr10:109893075-109893370	-	ENSG00000108039.18	XPNPEP1	unannotated	2	0	0		0	0	0	
RI_165	RI@chr10@110285146-110285642	chr10:110284824-110285146	chr10:110285642-110288439	chr10:110284824-110288439	chr10:110285146-110285642	+	ENSG00000119950.21	MXI1	unannotated	162	230	0	1.0	125	220	0	1.0
RI_166	RI@chr10@110375145-110375422	chr10:110374804-110375145	chr10:110375422-110375634	chr10:110374804-110375634	chr10:110375145-110375422	-	ENSG00000297246.1	ENSG00000297246	annotated	0	0	0		0	0	0	
RI_167	RI@chr10@110434964-110435124	chr10:110434893-110434964	chr10:110435124-110435207	chr10:110434893-110435207	chr10:110434964-110435124	-	ENSG00000273143.3	DUSP5-DT	annotated	0	0	0		0	0	0	
RI_168	RI@chr10@110460437-110460550	chr10:110460197-110460437	chr10:110460550-110460626	chr10:110460197-110460626	chr10:110460437-110460550	-	ENSG00000273143.3	DUSP5-DT	annotated	0	0	0		0	0	0	
RI_169	RI@chr10@110577914-110578628	chr10:110577835-110577914	chr10:110578628-110578706	chr10:110577835-110578706	chr10:110577914-110578628	+	ENSG00000108055.11	SMC3	annotated	1	0	7		0	0	7	
RI_170	RI@chr10@110596550-110598139	chr10:110596398-110596550	chr10:110598139-110598290	chr10:110596398-110598290	chr10:110596550-110598139	+	ENSG00000108055.11	SMC3	annotated	0	1	19	0.02564102564102564	1	0	20	0.024390243902439025
RI_171	RI@chr10@110600546-110601022	chr10:110600439-110600546	chr10:110601022-110601130	chr10:110600439-110601130	chr10:110600546-110601022	+	ENSG00000108055.11	SMC3	annotated	1	2	34	0.04225352112676056	0	1	25	0.0196078431372549
RI_172	RI@chr10@110601130-110601637	chr10:110600439-110601130	chr10:110601637-110601884	chr10:110600439-110601884	chr10:110601130-110601637	+	ENSG00000108055.11	SMC3	annotated	0	2	35	0.027777777777777776	0	1	24	0.02040816326530612
RI_173	RI@chr10@111009385-111009713	chr10:111009248-111009385	chr10:111009713-111010565	chr10:111009248-111010565	chr10:111009385-111009713	+	ENSG00000108061.13	SHOC2	unannotated	0	7	62	0.05343511450381679	0	2	35	0.027777777777777776
RI_174	RI@chr10@112432521-112433240	chr10:112432376-112432521	chr10:112433240-112434464	chr10:112432376-112434464	chr10:112432521-112433240	-	ENSG00000023041.12	ZDHHC6	annotated	1	6	61	0.05426356589147287	1	1	27	0.03571428571428571
RI_175	RI@chr10@112432545-112433240	chr10:112432376-112432545	chr10:112433240-112434464	chr10:112432376-112434464	chr10:112432545-112433240	-	ENSG00000023041.12	ZDHHC6	annotated	0	6	0		0	1	0	
RI_176	RI@chr10@112433281-112434297	chr10:112433240-112433281	chr10:112434297-112434464	chr10:112433240-112434464	chr10:112433281-112434297	-	ENSG00000023041.12	ZDHHC6	annotated	3	9	66	0.08333333333333333	5	5	25	0.16666666666666666
RI_177	RI@chr10@112440695-112441729	chr10:112440534-112440695	chr10:112441729-112441812	chr10:112440534-112441812	chr10:112440695-112441729	-	ENSG00000023041.12	ZDHHC6	annotated	3	0	0		0	0	0	
RI_178	RI@chr10@11329097-11330456	chr10:11328926-11329097	chr10:11330456-11336675	chr10:11328926-11336675	chr10:11329097-11330456	+	ENSG00000048740.19	CELF2	annotated	79	75	13	0.8555555555555555	24	29	24	0.5247524752475248
RI_179	RI@chr10@1157759-1157960	chr10:1157662-1157759	chr10:1157960-1158068	chr10:1157662-1158068	chr10:1157759-1157960	-	ENSG00000306084.1	ENSG00000306084	annotated	0	0	0		0	0	0	
RI_180	RI@chr10@116064058-116064095	chr10:116056925-116064058	chr10:116064095-116064544	chr10:116056925-116064544	chr10:116064058-116064095	-	ENSG00000151892.16	GFRA1	unannotated	2	4	0		0	0	0	
RI_181	RI@chr10@1163071-1163215	chr10:1162547-1163071	chr10:1163215-1165112	chr10:1162547-1165112	chr10:1163071-1163215	+	ENSG00000229205.5	LINC00200	annotated	0	0	0		0	0	0	
RI_182	RI@chr10@116594864-116596214	chr10:116594316-116594864	chr10:116596214-116596322	chr10:116594316-116596322	chr10:116594864-116596214	+	ENSG00000187021.15	PNLIPRP1	annotated	0	0	0		0	0	0	
RI_183	RI@chr10@116664947-116665608	chr10:116664761-116664947	chr10:116665608-116665826	chr10:116664761-116665826	chr10:116664947-116665608	-	ENSG00000165863.17	SPMIP5	annotated	7	2	0		0	2	0	
RI_184	RI@chr10@116670485-116670605	chr10:116670419-116670485	chr10:116670605-116671095	chr10:116670419-116671095	chr10:116670485-116670605	+	ENSG00000232767.3	HSPA12A-AS1	unannotated	0	0	0		0	0	0	
RI_185	RI@chr10@117254131-117254405	chr10:117254048-117254131	chr10:117254405-117254497	chr10:117254048-117254497	chr10:117254131-117254405	+	ENSG00000165646.14	SLC18A2	annotated	0	0	0		0	0	0	
RI_186	RI@chr10@1180350-1180394	chr10:1177353-1180350	chr10:1180394-1183369	chr10:1177353-1183369	chr10:1180350-1180394	-	ENSG00000185736.16	ADARB2	unannotated	13	11	0	1.0	21	22	0	1.0
RI_187	RI@chr10@118206621-118207436	chr10:118206522-118206621	chr10:118207436-118210158	chr10:118206522-118210158	chr10:118206621-118207436	+	ENSG00000177640.17	CASC2	annotated	1	5	5		1	5	0	
RI_188	RI@chr10@118206650-118207436	chr10:118206522-118206650	chr10:118207436-118210158	chr10:118206522-118210158	chr10:118206650-118207436	+	ENSG00000177640.17	CASC2	annotated	2	5	0		0	5	0	
RI_189	RI@chr10@118308865-118309535	chr10:118305752-118308865	chr10:118309535-118310908	chr10:118305752-118310908	chr10:118308865-118309535	-	ENSG00000165669.14	FAM204A	unannotated	7	6	0		2	7	1	
RI_190	RI@chr10@118357578-118357772	chr10:118357527-118357578	chr10:118357772-118357848	chr10:118357527-118357848	chr10:118357578-118357772	+	ENSG00000232139.7	LINC00867	annotated	0	0	0		0	0	0	
RI_191	RI@chr10@118357848-118358997	chr10:118357527-118357848	chr10:118358997-118359239	chr10:118357527-118359239	chr10:118357848-118358997	+	ENSG00000232139.7	LINC00867	unannotated	0	1	0		0	0	0	
RI_192	RI@chr10@119576750-119577080	chr10:119576611-119576750	chr10:119577080-119577203	chr10:119576611-119577203	chr10:119576750-119577080	-	ENSG00000151923.18	TIAL1	annotated	61	36	85	0.36329588014981273	33	17	46	0.352112676056338
RI_193	RI@chr10@119580010-119580471	chr10:119579935-119580010	chr10:119580471-119580846	chr10:119579935-119580846	chr10:119580010-119580471	-	ENSG00000151923.18	TIAL1	unannotated	18	5	6	0.6571428571428571	7	4	4	
RI_194	RI@chr10@119792036-119792157	chr10:119791869-119792036	chr10:119792157-119792211	chr10:119791869-119792211	chr10:119792036-119792157	+	ENSG00000198825.15	INPP5F	unannotated	2	5	15	0.1891891891891892	4	1	14	0.15151515151515152
RI_195	RI@chr10@1200147-1200263	chr10:1199966-1200147	chr10:1200263-1200385	chr10:1199966-1200385	chr10:1200147-1200263	-	ENSG00000185736.16	ADARB2	unannotated	10	0	0		3	3	0	
RI_196	RI@chr10@120889184-120889895	chr10:120889078-120889184	chr10:120889895-120890009	chr10:120889078-120890009	chr10:120889184-120889895	+	ENSG00000120008.16	WDR11	annotated	3	5	34	0.10526315789473684	0	5	26	0.08771929824561403
RI_197	RI@chr10@120906021-120906776	chr10:120905876-120906021	chr10:120906776-120906855	chr10:120905876-120906855	chr10:120906021-120906776	+	ENSG00000120008.16	WDR11	annotated	19	34	41	0.3925925925925926	20	30	23	0.5208333333333334
RI_198	RI@chr10@121480021-121483698	chr10:121478332-121480021	chr10:121483698-121483803	chr10:121478332-121483803	chr10:121480021-121483698	-	ENSG00000066468.24	FGFR2	unannotated	29	5	97	0.14912280701754385	37	9	87	0.20909090909090908
RI_199	RI@chr10@121480113-121483698	chr10:121478332-121480113	chr10:121483698-121483803	chr10:121478332-121483803	chr10:121480113-121483698	-	ENSG00000066468.24	FGFR2	unannotated	23	5	39	0.2641509433962264	11	9	45	0.18181818181818182
RI_200	RI@chr10@121483803-121485395	chr10:121483698-121483803	chr10:121485395-121485532	chr10:121483698-121485532	chr10:121483803-121485395	-	ENSG00000066468.24	FGFR2	annotated	11	8	115	0.07630522088353414	8	3	110	0.047619047619047616
RI_201	RI@chr10@121593967-121596477	chr10:121593709-121593967	chr10:121596477-121596811	chr10:121593709-121596811	chr10:121593967-121596477	-	ENSG00000066468.24	FGFR2	annotated	4	0	1		2	0	0	
RI_202	RI@chr10@12170770-12170900	chr10:12170717-12170770	chr10:12170900-12170908	chr10:12170717-12170908	chr10:12170770-12170900	-	ENSG00000165609.14	NUDT5	annotated	7	11	36	0.2	8	5	28	0.18840579710144928
RI_203	RI@chr10@121959410-121959501	chr10:121959324-121959410	chr10:121959501-121959797	chr10:121959324-121959797	chr10:121959410-121959501	-	ENSG00000107672.15	NSMCE4A	annotated	19	14	30	0.3548387096774194	15	10	19	0.3968253968253968
RI_204	RI@chr10@121974081-121974306	chr10:121974004-121974081	chr10:121974306-121974873	chr10:121974004-121974873	chr10:121974081-121974306	-	ENSG00000107672.15	NSMCE4A	unannotated	5	0	3		8	4	7	
RI_205	RI@chr10@121974081-121974390	chr10:121974004-121974081	chr10:121974390-121974873	chr10:121974004-121974873	chr10:121974081-121974390	-	ENSG00000107672.15	NSMCE4A	unannotated	5	1	3		8	9	4	
RI_206	RI@chr10@121974081-121974874	chr10:121974004-121974081	chr10:121974874-121975217	chr10:121974004-121975217	chr10:121974081-121974874	-	ENSG00000107672.15	NSMCE4A	unannotated	5	0	9		8	0	8	
RI_207	RI@chr10@122417968-122424199	chr10:122417900-122417968	chr10:122424199-122424263	chr10:122417900-122424263	chr10:122417968-122424199	+	ENSG00000107679.15	PLEKHA1	annotated	6	7	133	0.04659498207885305	2	3	36	0.06493506493506493
RI_208	RI@chr10@122428316-122429624	chr10:122428276-122428316	chr10:122429624-122432354	chr10:122428276-122432354	chr10:122428316-122429624	+	ENSG00000107679.15	PLEKHA1	unannotated	36	98	23	0.7444444444444445	9	21	22	0.40540540540540543
RI_209	RI@chr10@122428420-122429624	chr10:122428276-122428420	chr10:122429624-122432354	chr10:122428276-122432354	chr10:122428420-122429624	+	ENSG00000107679.15	PLEKHA1	unannotated	32	98	1	0.9848484848484849	1	21	1	0.9166666666666666
RI_210	RI@chr10@12249718-12250311	chr10:12249581-12249718	chr10:12250311-12250589	chr10:12249581-12250589	chr10:12249718-12250311	+	ENSG00000151465.14	CDC123	unannotated	11	31	99	0.175	5	12	70	0.10828025477707007
RI_211	RI@chr10@122697875-122698258	chr10:122697709-122697875	chr10:122698258-122698488	chr10:122697709-122698488	chr10:122697875-122698258	-	ENSG00000183559.12	C10orf120	annotated	0	0	0		0	0	0	
RI_212	RI@chr10@122986375-122986869	chr10:122986300-122986375	chr10:122986869-122986962	chr10:122986300-122986962	chr10:122986375-122986869	+	ENSG00000179988.15	PSTK	unannotated	10	8	27	0.25	3	6	20	0.1836734693877551
RI_213	RI@chr10@122987504-122990174	chr10:122987334-122987504	chr10:122990174-122990407	chr10:122987334-122990407	chr10:122987504-122990174	+	ENSG00000179988.15	PSTK	unannotated	5	10	8		0	5	6	
RI_214	RI@chr10@123162828-123165047	chr10:123162612-123162828	chr10:123165047-123170467	chr10:123162612-123170467	chr10:123162828-123165047	+	ENSG00000154473.18	BUB3	unannotated	13	117	39	0.625	15	66	23	0.6377952755905512
RI_215	RI@chr10@123162828-123163820	chr10:123162612-123162828	chr10:123163820-123170467	chr10:123162612-123170467	chr10:123162828-123163820	+	ENSG00000154473.18	BUB3	unannotated	13	18	30	0.34065934065934067	15	11	16	0.4482758620689655
RI_216	RI@chr10@123361550-123361889	chr10:123361319-123361550	chr10:123361889-123362147	chr10:123361319-123362147	chr10:123361550-123361889	+	ENSG00000230131.7	LINC02641	annotated	0	0	0		0	0	0	
RI_217	RI@chr10@124613382-124613462	chr10:124613264-124613382	chr10:124613462-124614141	chr10:124613264-124614141	chr10:124613382-124613462	+	ENSG00000107902.14	LHPP	unannotated	53	83	47	0.591304347826087	113	122	2	0.9832635983263598
RI_218	RI@chr10@124613399-124613462	chr10:124613264-124613399	chr10:124613462-124614141	chr10:124613264-124614141	chr10:124613399-124613462	+	ENSG00000107902.14	LHPP	unannotated	52	83	0	1.0	116	122	0	1.0
RI_219	RI@chr10@124613431-124613477	chr10:124613264-124613431	chr10:124613477-124614141	chr10:124613264-124614141	chr10:124613431-124613477	+	ENSG00000107902.14	LHPP	unannotated	61	85	0	1.0	106	107	0	1.0
RI_220	RI@chr10@125576001-125576255	chr10:125575880-125576001	chr10:125576255-125576352	chr10:125575880-125576352	chr10:125576001-125576255	+	ENSG00000237675.6	TEX36-AS1	annotated	0	0	0		0	0	0	
RI_221	RI@chr10@125698898-125699066	chr10:125698802-125698898	chr10:125699066-125699187	chr10:125698802-125699187	chr10:125698898-125699066	+	ENSG00000228021.8	ENSG00000228021	annotated	0	0	0		1	1	0	
RI_222	RI@chr10@125706683-125706955	chr10:125706582-125706683	chr10:125706955-125707406	chr10:125706582-125707406	chr10:125706683-125706955	+	ENSG00000228021.8	ENSG00000228021	unannotated	3	1	0		1	3	0	
RI_223	RI@chr10@125763524-125764041	chr10:125763301-125763524	chr10:125764041-125764143	chr10:125763301-125764143	chr10:125763524-125764041	+	ENSG00000107938.18	EDRF1	annotated	36	32	0	1.0	11	22	0	1.0
RI_224	RI@chr10@126009131-126009222	chr10:126009054-126009131	chr10:126009222-126009592	chr10:126009054-126009592	chr10:126009131-126009222	+	ENSG00000203780.12	FANK1	annotated	8	3	9		2	1	16	0.08571428571428572
