event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	SRR601500_junction	SRR601500_PSI	SRR604528_junction	SRR604528_PSI
MSE_125	MSE@GL000205.2@110853-110990;135085-135297;136474-136571;138200-138302@106033-140573	4	GL000205.2:110853-110990;GL000205.2:135085-135297;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-110853;GL000205.2:110990-135085;GL000205.2:135297-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0;0		0;0;0;0;1;0	
MSE_127	MSE@GL000205.2@110853-110990;136474-136571;138200-138291@106033-140573	3	GL000205.2:110853-110990;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-110853;GL000205.2:110990-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_128	MSE@GL000205.2@110853-110990;136474-136571;138200-138302@106033-140573	3	GL000205.2:110853-110990;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-110853;GL000205.2:110990-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_131	MSE@GL000205.2@110853-111111;129551-129626;136474-136571;138200-138302@106033-140573	4	GL000205.2:110853-111111;GL000205.2:129551-129626;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-110853;GL000205.2:111111-129551;GL000205.2:129626-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0;0		0;0;0;0;1;0	
MSE_133	MSE@GL000205.2@110853-111111;136474-136571;138200-138291@106033-140573	3	GL000205.2:110853-111111;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-110853;GL000205.2:111111-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_134	MSE@GL000205.2@110853-111111;136474-136571;138200-138302@106033-140573	3	GL000205.2:110853-111111;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-110853;GL000205.2:111111-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_137	MSE@GL000205.2@113661-113820;136474-136571;138200-138291@106033-140573	3	GL000205.2:113661-113820;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-113661;GL000205.2:113820-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_138	MSE@GL000205.2@113661-113820;136474-136571;138200-138302@106033-140573	3	GL000205.2:113661-113820;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-113661;GL000205.2:113820-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_142	MSE@GL000205.2@122720-122762;138200-138302@106033-140573	2	GL000205.2:122720-122762;GL000205.2:138200-138302	GL000205.2:106033-122720;GL000205.2:122762-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;0;1;0	
MSE_146	MSE@GL000205.2@126685-126764;138200-138291@106033-140573	2	GL000205.2:126685-126764;GL000205.2:138200-138291	GL000205.2:106033-126685;GL000205.2:126764-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;2;0		0;0;0;0	
MSE_155	MSE@GL000205.2@129540-129626;136474-136571;138200-138291@106033-140573	3	GL000205.2:129540-129626;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-129540;GL000205.2:129626-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_156	MSE@GL000205.2@129540-129626;136474-136571;138200-138302@106033-140573	3	GL000205.2:129540-129626;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-129540;GL000205.2:129626-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_163	MSE@GL000205.2@129551-129626;135085-135297;136474-136571;138200-138291@106033-140573	4	GL000205.2:129551-129626;GL000205.2:135085-135297;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-129551;GL000205.2:129626-135085;GL000205.2:135297-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;2;0		0;0;0;0;0;0	
MSE_169	MSE@GL000205.2@129551-129626;136474-136571;138200-138291@106033-140573	3	GL000205.2:129551-129626;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-129551;GL000205.2:129626-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_170	MSE@GL000205.2@129551-129626;136474-136571;138200-138302@106033-140573	3	GL000205.2:129551-129626;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-129551;GL000205.2:129626-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_177	MSE@GL000205.2@134619-134708;135085-135297;136474-136571;138200-138302@106033-140573	4	GL000205.2:134619-134708;GL000205.2:135085-135297;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-134619;GL000205.2:134708-135085;GL000205.2:135297-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0;0		0;0;0;0;1;0	
MSE_180	MSE@GL000205.2@135085-135297;136474-136562;138200-138291@106033-140573	3	GL000205.2:135085-135297;GL000205.2:136474-136562;GL000205.2:138200-138291	GL000205.2:106033-135085;GL000205.2:135297-136474;GL000205.2:136562-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_185	MSE@GL000205.2@135085-135297;136474-136571;138200-138291@106033-140573	3	GL000205.2:135085-135297;GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-135085;GL000205.2:135297-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;2;0		0;0;0;0;0	
MSE_186	MSE@GL000205.2@135085-135297;136474-136571;138200-138302@106033-140573	3	GL000205.2:135085-135297;GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-135085;GL000205.2:135297-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0;0		0;0;0;1;0	
MSE_187	MSE@GL000205.2@136474-136562;138200-138302@106033-140573	2	GL000205.2:136474-136562;GL000205.2:138200-138302	GL000205.2:106033-136474;GL000205.2:136562-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;0;1;0	
MSE_188	MSE@GL000205.2@136474-136571;138200-138291@106033-140573	2	GL000205.2:136474-136571;GL000205.2:138200-138291	GL000205.2:106033-136474;GL000205.2:136571-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;2;0		0;0;0;0	
MSE_189	MSE@GL000205.2@136474-136571;138200-138302@106033-140573	2	GL000205.2:136474-136571;GL000205.2:138200-138302	GL000205.2:106033-136474;GL000205.2:136571-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;0;1;0	
MSE_192	MSE@GL000205.2@136474-136589;138200-138291@106033-140573	2	GL000205.2:136474-136589;GL000205.2:138200-138291	GL000205.2:106033-136474;GL000205.2:136589-138200;GL000205.2:138291-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;2;0		0;0;0;0	
MSE_193	MSE@GL000205.2@136474-136589;138200-138302@106033-140573	2	GL000205.2:136474-136589;GL000205.2:138200-138302	GL000205.2:106033-136474;GL000205.2:136589-138200;GL000205.2:138302-140573;GL000205.2:106033-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;0;1;0	
MSE_194	MSE@GL000205.2@137027-137290;138200-138291@136571-140573	2	GL000205.2:137027-137290;GL000205.2:138200-138291	GL000205.2:136571-137027;GL000205.2:137290-138200;GL000205.2:138291-140573;GL000205.2:136571-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;2;0		0;0;0;0	
MSE_195	MSE@GL000205.2@138119-138168;138268-138291@138010-140573	2	GL000205.2:138119-138168;GL000205.2:138268-138291	GL000205.2:138010-138119;GL000205.2:138168-138268;GL000205.2:138291-140573;GL000205.2:138010-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;2;0		0;1;0;0	
MSE_196	MSE@GL000205.2@138119-138168;138268-138302@138010-140573	2	GL000205.2:138119-138168;GL000205.2:138268-138302	GL000205.2:138010-138119;GL000205.2:138168-138268;GL000205.2:138302-140573;GL000205.2:138010-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;1;1;0	
MSE_197	MSE@GL000205.2@138119-138168;138268-138325@138010-140573	2	GL000205.2:138119-138168;GL000205.2:138268-138325	GL000205.2:138010-138119;GL000205.2:138168-138268;GL000205.2:138325-140573;GL000205.2:138010-140573	-	ENSG00000307088.1	ENSG00000307088	annotated	0;0;0;0		0;1;0;0	
MSE_215	MSE@GL000218.1@28353-28387;40642-40872@9922-95174	2	GL000218.1:28353-28387;GL000218.1:40642-40872	GL000218.1:9922-28353;GL000218.1:28387-40642;GL000218.1:40872-95174;GL000218.1:9922-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;5;0		0;0;4;0	
MSE_216	MSE@GL000218.1@34597-34749;40642-40872@34404-95174	2	GL000218.1:34597-34749;GL000218.1:40642-40872	GL000218.1:34404-34597;GL000218.1:34749-40642;GL000218.1:40872-95174;GL000218.1:34404-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;5;0		0;0;4;0	
MSE_217	MSE@GL000218.1@39116-39162;39874-40028@39019-40642	2	GL000218.1:39116-39162;GL000218.1:39874-40028	GL000218.1:39019-39116;GL000218.1:39162-39874;GL000218.1:40028-40642;GL000218.1:39019-40642	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;4;0		0;0;2;0	
MSE_218	MSE@GL000218.1@39116-39203;39583-39770@39019-39874	2	GL000218.1:39116-39203;GL000218.1:39583-39770	GL000218.1:39019-39116;GL000218.1:39203-39583;GL000218.1:39770-39874;GL000218.1:39019-39874	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;1		0;0;0;0	
MSE_219	MSE@GL000218.1@39116-39203;39583-39770;39874-40028@39019-40642	3	GL000218.1:39116-39203;GL000218.1:39583-39770;GL000218.1:39874-40028	GL000218.1:39019-39116;GL000218.1:39203-39583;GL000218.1:39770-39874;GL000218.1:40028-40642;GL000218.1:39019-40642	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;4;0		0;0;0;2;0	
MSE_221	MSE@GL000218.1@39116-39203;39874-40028@39019-40642	2	GL000218.1:39116-39203;GL000218.1:39874-40028	GL000218.1:39019-39116;GL000218.1:39203-39874;GL000218.1:40028-40642;GL000218.1:39019-40642	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;4;0		0;0;2;0	
MSE_223	MSE@GL000218.1@39116-39377;39874-40028@39019-40642	2	GL000218.1:39116-39377;GL000218.1:39874-40028	GL000218.1:39019-39116;GL000218.1:39377-39874;GL000218.1:40028-40642;GL000218.1:39019-40642	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;4;0		0;0;2;0	
MSE_224	MSE@GL000218.1@39583-39770;39874-40028@39019-40642	2	GL000218.1:39583-39770;GL000218.1:39874-40028	GL000218.1:39019-39583;GL000218.1:39770-39874;GL000218.1:40028-40642;GL000218.1:39019-40642	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;4;0		0;0;2;0	
MSE_225	MSE@GL000218.1@39874-40028;40642-40872@34404-95174	2	GL000218.1:39874-40028;GL000218.1:40642-40872	GL000218.1:34404-39874;GL000218.1:40028-40642;GL000218.1:40872-95174;GL000218.1:34404-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;4;5;0		0;2;4;0	
MSE_226	MSE@GL000218.1@45543-45769;47914-47967@40872-92041	2	GL000218.1:45543-45769;GL000218.1:47914-47967	GL000218.1:40872-45543;GL000218.1:45769-47914;GL000218.1:47967-92041;GL000218.1:40872-92041	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;0		0;0;0;1	
MSE_227	MSE@GL000218.1@45543-45769;47914-47967@40872-95174	2	GL000218.1:45543-45769;GL000218.1:47914-47967	GL000218.1:40872-45543;GL000218.1:45769-47914;GL000218.1:47967-95174;GL000218.1:40872-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;5		0;0;0;4	
MSE_228	MSE@GL000218.1@45543-45769;47914-47967;92041-92100@40872-95174	3	GL000218.1:45543-45769;GL000218.1:47914-47967;GL000218.1:92041-92100	GL000218.1:40872-45543;GL000218.1:45769-47914;GL000218.1:47967-92041;GL000218.1:92100-95174;GL000218.1:40872-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;0;5		0;0;0;1;4	
MSE_229	MSE@GL000218.1@45543-45769;47914-48142@40872-95174	2	GL000218.1:45543-45769;GL000218.1:47914-48142	GL000218.1:40872-45543;GL000218.1:45769-47914;GL000218.1:48142-95174;GL000218.1:40872-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;3;5		0;0;5;4	
MSE_231	MSE@GL000218.1@45543-45769;47914-48142;63817-64019@40872-95174	3	GL000218.1:45543-45769;GL000218.1:47914-48142;GL000218.1:63817-64019	GL000218.1:40872-45543;GL000218.1:45769-47914;GL000218.1:48142-63817;GL000218.1:64019-95174;GL000218.1:40872-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;0;5		0;0;0;0;4	
MSE_232	MSE@GL000218.1@47914-47967;92041-92100@45769-95174	2	GL000218.1:47914-47967;GL000218.1:92041-92100	GL000218.1:45769-47914;GL000218.1:47967-92041;GL000218.1:92100-95174;GL000218.1:45769-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;1		0;0;1;0	
MSE_233	MSE@GL000218.1@47914-48142;63817-64019@45769-95174	2	GL000218.1:47914-48142;GL000218.1:63817-64019	GL000218.1:45769-47914;GL000218.1:48142-63817;GL000218.1:64019-95174;GL000218.1:45769-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;1		0;0;0;0	
MSE_234	MSE@GL000218.1@63817-64019;92041-92100@48142-95174	2	GL000218.1:63817-64019;GL000218.1:92041-92100	GL000218.1:48142-63817;GL000218.1:64019-92041;GL000218.1:92100-95174;GL000218.1:48142-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;0;0;3		0;0;1;5	
MSE_235	MSE@GL000218.1@88537-88725;88935-89058@85906-92041	2	GL000218.1:88537-88725;GL000218.1:88935-89058	GL000218.1:85906-88537;GL000218.1:88725-88935;GL000218.1:89058-92041;GL000218.1:85906-92041	-	ENSG00000301761.1	ENSG00000301761	annotated	1;0;1;0		0;0;0;0	
MSE_236	MSE@GL000218.1@88537-88725;88935-89058;92041-92100@85906-95174	3	GL000218.1:88537-88725;GL000218.1:88935-89058;GL000218.1:92041-92100	GL000218.1:85906-88537;GL000218.1:88725-88935;GL000218.1:89058-92041;GL000218.1:92100-95174;GL000218.1:85906-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	1;0;1;0;1		0;0;0;1;0	
MSE_237	MSE@GL000218.1@88537-89058;92041-92100@85906-95174	2	GL000218.1:88537-89058;GL000218.1:92041-92100	GL000218.1:85906-88537;GL000218.1:89058-92041;GL000218.1:92100-95174;GL000218.1:85906-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	1;1;0;1		0;0;1;0	
MSE_238	MSE@GL000218.1@88935-89058;92041-92100@88725-95174	2	GL000218.1:88935-89058;GL000218.1:92041-92100	GL000218.1:88725-88935;GL000218.1:89058-92041;GL000218.1:92100-95174;GL000218.1:88725-95174	-	ENSG00000301761.1	ENSG00000301761	annotated	0;1;0;0		0;0;1;0	
MSE_239	MSE@GL000219.1@97294-97363;98560-98659@88420-99416	2	GL000219.1:97294-97363;GL000219.1:98560-98659	GL000219.1:88420-97294;GL000219.1:97363-98560;GL000219.1:98659-99416;GL000219.1:88420-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	69;0;1;0	1.0	39;2;4;0	1.0
MSE_240	MSE@GL000219.1@97493-97621;98506-98659@97363-99126	2	GL000219.1:97493-97621;GL000219.1:98506-98659	GL000219.1:97363-97493;GL000219.1:97621-98506;GL000219.1:98659-99126;GL000219.1:97363-99126	-	ENSG00000296618.1	ENSG00000296618	annotated	0;0;0;32	0.0	0;0;0;16	0.0
MSE_252	MSE@GL000221.1@73798-73857;76126-76226@61949-77753	2	GL000221.1:73798-73857;GL000221.1:76126-76226	GL000221.1:61949-73798;GL000221.1:73857-76126;GL000221.1:76226-77753;GL000221.1:61949-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0;0;0;1		0;0;0;0	
MSE_253	MSE@KI270706.1@108553-108634;110120-110210@105762-112581	2	KI270706.1:108553-108634;KI270706.1:110120-110210	KI270706.1:105762-108553;KI270706.1:108634-110120;KI270706.1:110210-112581;KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1;0;0;0		0;0;0;0	
MSE_254	MSE@KI270706.1@108553-108634;110120-110315@105762-112581	2	KI270706.1:108553-108634;KI270706.1:110120-110315	KI270706.1:105762-108553;KI270706.1:108634-110120;KI270706.1:110315-112581;KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1;0;0;0		0;0;0;0	
MSE_255	MSE@KI270706.1@108553-108634;110124-110315@105762-112581	2	KI270706.1:108553-108634;KI270706.1:110124-110315	KI270706.1:105762-108553;KI270706.1:108634-110124;KI270706.1:110315-112581;KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1;0;0;0		0;0;0;0	
MSE_256	MSE@KI270706.1@108553-108637;110120-110210@105762-112581	2	KI270706.1:108553-108637;KI270706.1:110120-110210	KI270706.1:105762-108553;KI270706.1:108637-110120;KI270706.1:110210-112581;KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1;0;0;0		0;0;0;0	
MSE_257	MSE@KI270706.1@108553-108637;110120-110315@105762-112581	2	KI270706.1:108553-108637;KI270706.1:110120-110315	KI270706.1:105762-108553;KI270706.1:108637-110120;KI270706.1:110315-112581;KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1;0;0;0		0;0;0;0	
MSE_258	MSE@KI270706.1@113518-113800;114286-114487@1358-133057	2	KI270706.1:113518-113800;KI270706.1:114286-114487	KI270706.1:1358-113518;KI270706.1:113800-114286;KI270706.1:114487-133057;KI270706.1:1358-133057	+	ENSG00000293919.1	ENSG00000293919	annotated	0;1;0;0		0;0;0;0	
MSE_259	MSE@KI270706.1@113518-113800;114286-114487@1358-136121	2	KI270706.1:113518-113800;KI270706.1:114286-114487	KI270706.1:1358-113518;KI270706.1:113800-114286;KI270706.1:114487-136121;KI270706.1:1358-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	0;1;0;1		0;0;0;0	
MSE_260	MSE@KI270706.1@113533-113800;114286-114487@1358-133057	2	KI270706.1:113533-113800;KI270706.1:114286-114487	KI270706.1:1358-113533;KI270706.1:113800-114286;KI270706.1:114487-133057;KI270706.1:1358-133057	+	ENSG00000293919.1	ENSG00000293919	annotated	0;1;0;0		0;0;0;0	
MSE_261	MSE@KI270706.1@113533-113800;114286-114487@1358-136121	2	KI270706.1:113533-113800;KI270706.1:114286-114487	KI270706.1:1358-113533;KI270706.1:113800-114286;KI270706.1:114487-136121;KI270706.1:1358-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	0;1;0;1		0;0;0;0	
MSE_271	MSE@KI270711.1@20007-20221;21057-21159;22933-23142;24492-24703;25167-25239@18969-26291	5	KI270711.1:20007-20221;KI270711.1:21057-21159;KI270711.1:22933-23142;KI270711.1:24492-24703;KI270711.1:25167-25239	KI270711.1:18969-20007;KI270711.1:20221-21057;KI270711.1:21159-22933;KI270711.1:23142-24492;KI270711.1:24703-25167;KI270711.1:25239-26291;KI270711.1:18969-26291	-	ENSG00000271254.7	ENSG00000271254	unannotated	9;13;2;15;0;11;10	0.45454545454545453	10;15;9;24;28;32;10	0.6629213483146068
MSE_299	MSE@KI270741.1@52059-52136;124248-124407@48007-130640	2	KI270741.1:52059-52136;KI270741.1:124248-124407	KI270741.1:48007-52059;KI270741.1:52136-124248;KI270741.1:124407-130640;KI270741.1:48007-130640	+	ENSG00000299200.1	ENSG00000299200	annotated	0;0;0;0		1;0;0;0	
MSE_303	MSE@KI270742.1@107717-107775;109192-109384@24339-109915	2	KI270742.1:107717-107775;KI270742.1:109192-109384	KI270742.1:24339-107717;KI270742.1:107775-109192;KI270742.1:109384-109915;KI270742.1:24339-109915	-	ENSG00000306402.1	ENSG00000306402	annotated	0;0;1;0		0;0;0;0	
MSE_366	MSE@KI270742.1@25222-25291;26149-26180;29243-29327;32079-32107;32199-32271;38244-38314;42367-42530;43895-44089@22540-45242	8	KI270742.1:25222-25291;KI270742.1:26149-26180;KI270742.1:29243-29327;KI270742.1:32079-32107;KI270742.1:32199-32271;KI270742.1:38244-38314;KI270742.1:42367-42530;KI270742.1:43895-44089	KI270742.1:22540-25222;KI270742.1:25291-26149;KI270742.1:26180-29243;KI270742.1:29327-32079;KI270742.1:32107-32199;KI270742.1:32271-38244;KI270742.1:38314-42367;KI270742.1:42530-43895;KI270742.1:44089-45242;KI270742.1:22540-45242	+	ENSG00000306474.1	ENSG00000306474	annotated	0;0;0;0;0;0;0;0;3;0		0;0;0;0;0;0;0;0;0;0	
MSE_367	MSE@KI270742.1@25222-25291;27564-27756;29246-29327;32079-32107;32199-32271;38244-38314;42367-42530;43895-44089@22540-45242	8	KI270742.1:25222-25291;KI270742.1:27564-27756;KI270742.1:29246-29327;KI270742.1:32079-32107;KI270742.1:32199-32271;KI270742.1:38244-38314;KI270742.1:42367-42530;KI270742.1:43895-44089	KI270742.1:22540-25222;KI270742.1:25291-27564;KI270742.1:27756-29246;KI270742.1:29327-32079;KI270742.1:32107-32199;KI270742.1:32271-38244;KI270742.1:38314-42367;KI270742.1:42530-43895;KI270742.1:44089-45242;KI270742.1:22540-45242	+	ENSG00000306474.1	ENSG00000306474	annotated	0;0;0;0;0;0;0;0;3;0		0;0;0;0;0;0;0;0;0;0	
