event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_PSI
THREE_419	THREE@chr10@102351951-102352458@102351951-102353600	chr10:102352458-102353654	chr10:102353600-102353654	chr10:102351951-102352458	chr10:102351951-102353600	+	ENSG00000107862.7	GBF1	annotated	61	1	0.9838709677419355	25	2	0.9259259259259259
THREE_420	THREE@chr10@102358729-102359267@102358729-102359270	chr10:102359267-102359435	chr10:102359270-102359435	chr10:102358729-102359267	chr10:102358729-102359270	+	ENSG00000107862.7	GBF1	annotated	6	45	0.11764705882352941	2	14	0.125
THREE_421	THREE@chr10@102359435-102360184@102359435-102360190	chr10:102360184-102360395	chr10:102360190-102360395	chr10:102359435-102360184	chr10:102359435-102360190	+	ENSG00000107862.7	GBF1	annotated	58	0	1.0	19	0	1.0
THREE_422	THREE@chr10@102361912-102362475@102361912-102362542	chr10:102362475-102362664	chr10:102362542-102362664	chr10:102361912-102362475	chr10:102361912-102362542	+	ENSG00000107862.7	GBF1	annotated	50	0	1.0	24	0	1.0
THREE_423	THREE@chr10@102362664-102363227@102362664-102363256	chr10:102363227-102363396	chr10:102363256-102363396	chr10:102362664-102363227	chr10:102362664-102363256	+	ENSG00000107862.7	GBF1	annotated	0	48	0.0	0	28	0.0
THREE_424	THREE@chr10@102363396-102363710@102363396-102363761	chr10:102363710-102363798	chr10:102363761-102363798	chr10:102363396-102363710	chr10:102363396-102363761	+	ENSG00000107862.7	GBF1	annotated	56	0	1.0	14	0	1.0
THREE_426	THREE@chr10@102363798-102365383@102363798-102365397	chr10:102365383-102365599	chr10:102365397-102365599	chr10:102363798-102365383	chr10:102363798-102365397	+	ENSG00000107862.7	GBF1	annotated	0	61	0.0	0	29	0.0
THREE_428	THREE@chr10@102363798-102365397@102363798-102365416	chr10:102365397-102365599	chr10:102365416-102365599	chr10:102363798-102365397	chr10:102363798-102365416	+	ENSG00000107862.7	GBF1	annotated	61	0	1.0	29	0	1.0
THREE_429	THREE@chr10@102363798-102365397@102363798-102365421	chr10:102365397-102365599	chr10:102365421-102365599	chr10:102363798-102365397	chr10:102363798-102365421	+	ENSG00000107862.7	GBF1	annotated	61	0	1.0	29	0	1.0
THREE_431	THREE@chr10@102365599-102366357@102365599-102366383	chr10:102366357-102366506	chr10:102366383-102366506	chr10:102365599-102366357	chr10:102365599-102366383	+	ENSG00000107862.7	GBF1	annotated	0	51	0.0	0	34	0.0
THREE_432	THREE@chr10@102366506-102367085@102366506-102367114	chr10:102367085-102367210	chr10:102367114-102367210	chr10:102366506-102367085	chr10:102366506-102367114	+	ENSG00000107862.7	GBF1	annotated	66	3	0.9565217391304348	35	0	1.0
THREE_434	THREE@chr10@102367560-102368218@102367560-102368341	chr10:102368218-102368454	chr10:102368341-102368454	chr10:102367560-102368218	chr10:102367560-102368341	+	ENSG00000107862.7	GBF1	annotated	91	0	1.0	39	0	1.0
THREE_435	THREE@chr10@102367560-102368218@102367560-102368298	chr10:102368218-102368454	chr10:102368298-102368454	chr10:102367560-102368218	chr10:102367560-102368298	+	ENSG00000107862.7	GBF1	annotated	91	0	1.0	39	0	1.0
THREE_437	THREE@chr10@102368454-102368739@102368454-102368819	chr10:102368739-102368832	chr10:102368819-102368832	chr10:102368454-102368739	chr10:102368454-102368819	+	ENSG00000107862.7	GBF1	annotated	126	0	1.0	53	0	1.0
THREE_438	THREE@chr10@102369387-102369711@102369387-102369715	chr10:102369711-102369775	chr10:102369715-102369775	chr10:102369387-102369711	chr10:102369387-102369715	+	ENSG00000107862.7	GBF1	annotated	88	0	1.0	31	0	1.0
THREE_439	THREE@chr10@102370860-102375320@102370860-102375359	chr10:102375320-102375584	chr10:102375359-102375584	chr10:102370860-102375320	chr10:102370860-102375359	+	ENSG00000107862.7	GBF1	annotated	0	107	0.0	1	48	0.02040816326530612
THREE_440	THREE@chr10@102375584-102376272@102375584-102376310	chr10:102376272-102376432	chr10:102376310-102376432	chr10:102375584-102376272	chr10:102375584-102376310	+	ENSG00000107862.7	GBF1	annotated	90	0	1.0	39	0	1.0
THREE_441	THREE@chr10@102376432-102376540@102376432-102376560	chr10:102376540-102376800	chr10:102376560-102376800	chr10:102376432-102376540	chr10:102376432-102376560	+	ENSG00000107862.7	GBF1	annotated	0	132	0.0	0	36	0.0
THREE_443	THREE@chr10@102377128-102379284@102377128-102379291	chr10:102379284-102379434	chr10:102379291-102379434	chr10:102377128-102379284	chr10:102377128-102379291	+	ENSG00000107862.7	GBF1	annotated	72	0	1.0	40	0	1.0
THREE_444	THREE@chr10@102377140-102379284@102377140-102379853	chr10:102379284-102380686	chr10:102379853-102380686	chr10:102377140-102379284	chr10:102377140-102379853	+	ENSG00000107862.7	GBF1	annotated	37	0	1.0	22	0	1.0
THREE_445	THREE@chr10@102377128-102379284@102377128-102379853	chr10:102379284-102380686	chr10:102379853-102380686	chr10:102377128-102379284	chr10:102377128-102379853	+	ENSG00000107862.7	GBF1	annotated	72	0	1.0	40	0	1.0
THREE_446	THREE@chr10@102379651-102379853@102379651-102379877	chr10:102379853-102379954	chr10:102379877-102379954	chr10:102379651-102379853	chr10:102379651-102379877	+	ENSG00000107862.7	GBF1	annotated	160	0	1.0	57	0	1.0
THREE_447	THREE@chr10@102379954-102380249@102379954-102380346	chr10:102380249-102380362	chr10:102380346-102380362	chr10:102379954-102380249	chr10:102379954-102380346	+	ENSG00000107862.7	GBF1	annotated	69	0	1.0	26	0	1.0
THREE_448	THREE@chr10@102379954-102380249@102379954-102380333	chr10:102380249-102380362	chr10:102380333-102380362	chr10:102379954-102380249	chr10:102379954-102380333	+	ENSG00000107862.7	GBF1	annotated	69	0	1.0	26	1	0.9629629629629629
THREE_449	THREE@chr10@102379954-102380249@102379954-102380261	chr10:102380249-102380362	chr10:102380261-102380362	chr10:102379954-102380249	chr10:102379954-102380261	+	ENSG00000107862.7	GBF1	annotated	69	72	0.48936170212765956	26	20	0.5652173913043478
THREE_450	THREE@chr10@102379954-102380261@102379954-102380333	chr10:102380261-102380362	chr10:102380333-102380362	chr10:102379954-102380261	chr10:102379954-102380333	+	ENSG00000107862.7	GBF1	annotated	72	0	1.0	20	1	0.9523809523809523
THREE_451	THREE@chr10@102379954-102380261@102379954-102380346	chr10:102380261-102380362	chr10:102380346-102380362	chr10:102379954-102380261	chr10:102379954-102380346	+	ENSG00000107862.7	GBF1	annotated	72	0	1.0	20	0	1.0
THREE_452	THREE@chr10@102379954-102380333@102379954-102380346	chr10:102380333-102380362	chr10:102380346-102380362	chr10:102379954-102380333	chr10:102379954-102380346	+	ENSG00000107862.7	GBF1	annotated	0	0		1	0	
THREE_453	THREE@chr10@102380362-102380506@102380362-102380579	chr10:102380506-102380686	chr10:102380579-102380686	chr10:102380362-102380506	chr10:102380362-102380579	+	ENSG00000107862.7	GBF1	annotated	188	0	1.0	69	0	1.0
THREE_454	THREE@chr10@102380362-102380506@102380362-102380574	chr10:102380506-102380686	chr10:102380574-102380686	chr10:102380362-102380506	chr10:102380362-102380574	+	ENSG00000107862.7	GBF1	annotated	188	0	1.0	69	0	1.0
THREE_455	THREE@chr10@102380362-102380506@102380362-102380510	chr10:102380506-102380686	chr10:102380510-102380686	chr10:102380362-102380506	chr10:102380362-102380510	+	ENSG00000107862.7	GBF1	annotated	188	0	1.0	69	0	1.0
THREE_459	THREE@chr10@102398864-102399270@102398864-102399288	chr10:102399270-102399497	chr10:102399288-102399497	chr10:102398864-102399270	chr10:102398864-102399288	+	ENSG00000077150.21	NFKB2	annotated	0	10	0.0	0	8	
THREE_460	THREE@chr10@102402159-102402252@102402159-102402255	chr10:102402252-102402524	chr10:102402255-102402524	chr10:102402159-102402252	chr10:102402159-102402255	+	ENSG00000077150.21	NFKB2	annotated	15	13	0.5357142857142857	20	17	0.5405405405405406
THREE_461	THREE@chr10@102417121-102418701@102416631-102418701	chr10:102416385-102417121	chr10:102416385-102416631	chr10:102417121-102418701	chr10:102416631-102418701	-	ENSG00000059915.17	PSD	annotated	115	1	0.9913793103448276	96	1	0.9896907216494846
THREE_462	THREE@chr10@102419414-102419911@102419414-102421052	chr10:102419911-102422292	chr10:102421052-102422292	chr10:102419414-102419911	chr10:102419414-102421052	+	ENSG00000107872.14	FBXL15	annotated	2	18	0.1	1	23	0.041666666666666664
THREE_463	THREE@chr10@102450330-102451399@102450330-102452090	chr10:102451399-102452187	chr10:102452090-102452187	chr10:102450330-102451399	chr10:102450330-102452090	+	ENSG00000269609.7	C10orf95-AS1	annotated	0	0		1	0	
THREE_464	THREE@chr10@102450330-102451399@102450330-102452066	chr10:102451399-102452187	chr10:102452066-102452187	chr10:102450330-102451399	chr10:102450330-102452066	+	ENSG00000269609.7	C10orf95-AS1	annotated	0	3		1	0	
THREE_465	THREE@chr10@102450330-102452066@102450330-102452090	chr10:102452066-102452187	chr10:102452090-102452187	chr10:102450330-102452066	chr10:102450330-102452090	+	ENSG00000269609.7	C10orf95-AS1	annotated	3	0		0	0	
THREE_466	THREE@chr10@102656137-102656245@102656137-102656270	chr10:102656245-102656385	chr10:102656270-102656385	chr10:102656137-102656245	chr10:102656137-102656270	+	ENSG00000171206.17	TRIM8	annotated	7	198	0.03414634146341464	13	242	0.050980392156862744
THREE_467	THREE@chr10@102656137-102656245@102656137-102656248	chr10:102656245-102656385	chr10:102656248-102656385	chr10:102656137-102656245	chr10:102656137-102656248	+	ENSG00000171206.17	TRIM8	annotated	7	5		13	3	0.8125
THREE_468	THREE@chr10@102656137-102656248@102656137-102656270	chr10:102656248-102656385	chr10:102656270-102656385	chr10:102656137-102656248	chr10:102656137-102656270	+	ENSG00000171206.17	TRIM8	annotated	5	198	0.024630541871921183	3	242	0.012244897959183673
THREE_469	THREE@chr10@102656137-102656270@102656137-102658050	chr10:102656270-102662789	chr10:102658050-102662789	chr10:102656137-102656270	chr10:102656137-102658050	+	ENSG00000171206.17	TRIM8	annotated	198	0	1.0	242	0	1.0
THREE_470	THREE@chr10@102656385-102656747@102656385-102656757	chr10:102656747-102656920	chr10:102656757-102656920	chr10:102656385-102656747	chr10:102656385-102656757	+	ENSG00000171206.17	TRIM8	annotated	230	0	1.0	324	0	1.0
THREE_471	THREE@chr10@102656385-102656747@102656385-102657923	chr10:102656747-102662789	chr10:102657923-102662789	chr10:102656385-102656747	chr10:102656385-102657923	+	ENSG00000171206.17	TRIM8	annotated	230	0	1.0	324	0	1.0
THREE_472	THREE@chr10@102714681-102716589@102714681-102716614	chr10:102716589-102716711	chr10:102716614-102716711	chr10:102714681-102716589	chr10:102714681-102716614	+	ENSG00000156398.13	SFXN2	annotated	0	2		0	0	
THREE_476	THREE@chr10@103090787-103090936@103090638-103090936	chr10:103090611-103090787	chr10:103090611-103090638	chr10:103090787-103090936	chr10:103090638-103090936	-	ENSG00000076685.19	NT5C2	annotated	80	0	1.0	68	0	1.0
THREE_477	THREE@chr10@103100964-103101045@103100943-103101045	chr10:103100752-103100964	chr10:103100752-103100943	chr10:103100964-103101045	chr10:103100943-103101045	-	ENSG00000076685.19	NT5C2	annotated	4	6		0	9	
THREE_479	THREE@chr10@103347319-103347395@103347297-103347395	chr10:103347238-103347319	chr10:103347238-103347297	chr10:103347319-103347395	chr10:103347297-103347395	-	ENSG00000156374.16	PCGF6	annotated	0	3		0	2	
THREE_480	THREE@chr10@103441975-103442210@103441975-103442213	chr10:103442210-103442460	chr10:103442213-103442460	chr10:103441975-103442210	chr10:103441975-103442213	+	ENSG00000148843.15	PDCD11	annotated	2	23	0.08	1	10	0.09090909090909091
THREE_481	THREE@chr10@103451285-103452156@103451182-103452156	chr10:103451083-103451285	chr10:103451083-103451182	chr10:103451285-103452156	chr10:103451182-103452156	-	ENSG00000138172.11	CALHM2	annotated	5	2		3	2	
THREE_483	THREE@chr10@1022783-1035814@1022783-1036789	chr10:1035814-1036893	chr10:1036789-1036893	chr10:1022783-1035814	chr10:1022783-1036789	+	ENSG00000232656.11	IDI2-AS1	annotated	9	0		5	2	
THREE_487	THREE@chr10@104206033-104207665@104206030-104207665	chr10:104205963-104206033	chr10:104205963-104206030	chr10:104206033-104207665	chr10:104206030-104207665	-	ENSG00000197748.13	CFAP43	annotated	1	0		1	0	
THREE_488	THREE@chr10@1044171-1048264@1043393-1048264	chr10:1043301-1044171	chr10:1043301-1043393	chr10:1044171-1048264	chr10:1043393-1048264	-	ENSG00000067064.13	IDI1	annotated	2	1		0	0	
THREE_489	THREE@chr10@1044171-1048864@1043393-1048864	chr10:1043301-1044171	chr10:1043301-1043393	chr10:1044171-1048864	chr10:1043393-1048864	-	ENSG00000067064.13	IDI1	annotated	65	53	0.5508474576271186	28	31	0.4745762711864407
THREE_495	THREE@chr10@1056968-1072116@1056968-1072136	chr10:1072116-1072293	chr10:1072136-1072293	chr10:1056968-1072116	chr10:1056968-1072136	+	ENSG00000047056.18	WDR37	annotated	6	0		2	0	
THREE_497	THREE@chr10@10786755-10792372@10786735-10792372	chr10:10786645-10786755	chr10:10786645-10786735	chr10:10786755-10792372	chr10:10786735-10792372	-	ENSG00000225383.9	SFTA1P	annotated	1	0		3	1	
THREE_503	THREE@chr10@109873577-109875528@109873427-109875528	chr10:109873367-109873577	chr10:109873367-109873427	chr10:109873577-109875528	chr10:109873427-109875528	-	ENSG00000108039.18	XPNPEP1	annotated	0	72	0.0	0	31	0.0
THREE_507	THREE@chr10@110297745-110298648@110297728-110298648	chr10:110297567-110297745	chr10:110297567-110297728	chr10:110297745-110298648	chr10:110297728-110298648	-	ENSG00000119953.14	SMNDC1	annotated	0	49	0.0	1	21	0.045454545454545456
THREE_508	THREE@chr10@110298810-110300547@110298790-110300547	chr10:110298648-110298810	chr10:110298648-110298790	chr10:110298810-110300547	chr10:110298790-110300547	-	ENSG00000119953.14	SMNDC1	annotated	0	1		0	1	
THREE_509	THREE@chr10@1096246-1103599@1096246-1103602	chr10:1103599-1103836	chr10:1103602-1103836	chr10:1096246-1103599	chr10:1096246-1103602	+	ENSG00000047056.18	WDR37	annotated	25	12	0.6756756756756757	7	3	
THREE_513	THREE@chr10@110876070-110881233@110876070-110881275	chr10:110881233-110881535	chr10:110881275-110881535	chr10:110876070-110881233	chr10:110876070-110881275	+	ENSG00000150593.18	PDCD4	annotated	22	4	0.8461538461538461	17	2	0.8947368421052632
THREE_515	THREE@chr10@110901612-110919121@110901585-110919121	chr10:110901538-110901612	chr10:110901538-110901585	chr10:110901612-110919121	chr10:110901585-110919121	-	ENSG00000214413.9	BBIP1	annotated	7	0		7	0	
THREE_516	THREE@chr10@110905391-110918121@110901612-110918121	chr10:110901538-110905391	chr10:110901538-110901612	chr10:110905391-110918121	chr10:110901612-110918121	-	ENSG00000214413.9	BBIP1	unannotated	2	75	0.025974025974025976	0	68	0.0
THREE_523	THREE@chr10@112432545-112433240@112432521-112433240	chr10:112432376-112432545	chr10:112432376-112432521	chr10:112432545-112433240	chr10:112432521-112433240	-	ENSG00000023041.12	ZDHHC6	annotated	0	61	0.0	0	27	0.0
THREE_524	THREE@chr10@112441812-112442192@112440695-112442192	chr10:112440534-112441812	chr10:112440534-112440695	chr10:112441812-112442192	chr10:112440695-112442192	-	ENSG00000023041.12	ZDHHC6	annotated	1	58	0.01694915254237288	0	18	0.0
THREE_525	THREE@chr10@112442351-112443515@112442259-112443515	chr10:112442192-112442351	chr10:112442192-112442259	chr10:112442351-112443515	chr10:112442259-112443515	-	ENSG00000023041.12	ZDHHC6	annotated	38	1	0.9743589743589743	18	0	1.0
THREE_526	THREE@chr10@112443606-112445170@112443594-112445170	chr10:112443515-112443606	chr10:112443515-112443594	chr10:112443606-112445170	chr10:112443594-112445170	-	ENSG00000023041.12	ZDHHC6	annotated	37	4	0.9024390243902439	13	1	0.9285714285714286
THREE_528	THREE@chr10@112951007-112951430@112950897-112951430	chr10:112950646-112951007	chr10:112950646-112950897	chr10:112951007-112951430	chr10:112950897-112951430	-	ENSG00000233547.2	ENSG00000233547	annotated	0	0		1	0	
THREE_529	THREE@chr10@113146097-113150983@113146097-113150998	chr10:113150983-113151123	chr10:113150998-113151123	chr10:113146097-113150983	chr10:113146097-113150998	+	ENSG00000148737.18	TCF7L2	annotated	5	46	0.09803921568627451	3	41	0.06818181818181818
THREE_530	THREE@chr10@113158069-113165555@113158069-113165856	chr10:113165555-113167678	chr10:113165856-113167678	chr10:113158069-113165555	chr10:113158069-113165856	+	ENSG00000148737.18	TCF7L2	annotated	3	0		6	0	
THREE_531	THREE@chr10@11314258-11321189@11314258-11321207	chr10:11321189-11321386	chr10:11321207-11321386	chr10:11314258-11321189	chr10:11314258-11321207	+	ENSG00000048740.19	CELF2	annotated	31	20	0.6078431372549019	10	15	0.4
THREE_536	THREE@chr10@113589082-113589666@113589079-113589666	chr10:113588825-113589082	chr10:113588825-113589079	chr10:113589082-113589666	chr10:113589079-113589666	-	ENSG00000197893.14	NRAP	annotated	0	1		0	0	
THREE_538	THREE@chr10@113697603-113721001@113697603-113721032	chr10:113721001-113721168	chr10:113721032-113721168	chr10:113697603-113721001	chr10:113697603-113721032	+	ENSG00000165806.21	CASP7	annotated	0	21	0.0	1	28	0.034482758620689655
THREE_539	THREE@chr10@114300362-114300445@114300359-114300445	chr10:114300194-114300362	chr10:114300194-114300359	chr10:114300362-114300445	chr10:114300359-114300445	-	ENSG00000169129.16	AFAP1L2	unannotated	25	13	0.6578947368421053	34	4	0.8947368421052632
THREE_540	THREE@chr10@114448026-114451624@114448020-114451624	chr10:114447880-114448026	chr10:114447880-114448020	chr10:114448026-114451624	chr10:114448020-114451624	-	ENSG00000099204.23	ABLIM1	annotated	7	0		9	2	
THREE_541	THREE@chr10@114861334-114861435@114861334-114863649	chr10:114861435-114864717	chr10:114863649-114864717	chr10:114861334-114861435	chr10:114861334-114863649	+	ENSG00000151553.16	FHIP2A	annotated	21	0	1.0	10	0	1.0
THREE_567	THREE@chr10@116705376-116707200@116705278-116707200	chr10:116705151-116705376	chr10:116705151-116705278	chr10:116705376-116707200	chr10:116705278-116707200	-	ENSG00000165868.16	HSPA12A	annotated	0	100	0.0	0	24	0.0
THREE_580	THREE@chr10@117490911-117492021@117490906-117492021	chr10:117488967-117490911	chr10:117488967-117490906	chr10:117490911-117492021	chr10:117490906-117492021	-	ENSG00000229847.10	EMX2OS	annotated	40	1	0.975609756097561	56	0	1.0
THREE_582	THREE@chr10@118052196-118206522@118052196-118207436	chr10:118206522-118210158	chr10:118207436-118210158	chr10:118052196-118206522	chr10:118052196-118207436	+	ENSG00000177640.17	CASC2	annotated	9	0		5	0	
THREE_590	THREE@chr10@119104197-119107948@119104197-119107968	chr10:119107948-119108164	chr10:119107968-119108164	chr10:119104197-119107948	chr10:119104197-119107968	+	ENSG00000119979.18	DENND10	annotated	25	21	0.5434782608695652	13	12	0.52
THREE_591	THREE@chr10@119105495-119107948@119105495-119107968	chr10:119107948-119108164	chr10:119107968-119108164	chr10:119105495-119107948	chr10:119105495-119107968	+	ENSG00000119979.18	DENND10	annotated	6	0		2	1	
THREE_592	THREE@chr10@119132609-119136471@119132609-119137057	chr10:119136471-119138416	chr10:119137057-119138416	chr10:119132609-119136471	chr10:119132609-119137057	+	ENSG00000119979.18	DENND10	annotated	75	1	0.9868421052631579	36	0	1.0
THREE_593	THREE@chr10@119580846-119581922@119580010-119581922	chr10:119579935-119580846	chr10:119579935-119580010	chr10:119580846-119581922	chr10:119580010-119581922	-	ENSG00000151923.18	TIAL1	annotated	1	53	0.018518518518518517	0	27	0.0
THREE_594	THREE@chr10@119580846-119581922@119580538-119581922	chr10:119580471-119580846	chr10:119580471-119580538	chr10:119580846-119581922	chr10:119580538-119581922	-	ENSG00000151923.18	TIAL1	annotated	1	5		0	2	
THREE_595	THREE@chr10@119582608-119588152@119582557-119588152	chr10:119582459-119582608	chr10:119582459-119582557	chr10:119582608-119588152	chr10:119582557-119588152	-	ENSG00000151923.18	TIAL1	annotated	19	39	0.3275862068965517	19	28	0.40425531914893614
THREE_597	THREE@chr10@119672656-119676464@119672656-119676467	chr10:119676464-119677819	chr10:119676467-119677819	chr10:119672656-119676464	chr10:119672656-119676467	+	ENSG00000151929.10	BAG3	annotated	163	39	0.806930693069307	350	81	0.8120649651972158
THREE_599	THREE@chr10@119751156-119757892@119751156-119757895	chr10:119757892-119757977	chr10:119757895-119757977	chr10:119751156-119757892	chr10:119751156-119757895	+	ENSG00000198825.15	INPP5F	annotated	0	2		1	0	
THREE_600	THREE@chr10@119810217-119811757@119810217-119811810	chr10:119811757-119811955	chr10:119811810-119811955	chr10:119810217-119811757	chr10:119810217-119811810	+	ENSG00000198825.15	INPP5F	annotated	21	0	1.0	18	0	1.0
THREE_601	THREE@chr10@119932318-119933005@119932318-119933008	chr10:119933005-119933167	chr10:119933008-119933167	chr10:119932318-119933005	chr10:119932318-119933008	+	ENSG00000107651.15	SEC23IP	annotated	14	4	0.7777777777777778	11	0	1.0
