event_id	pos_id	exon_a	exon_b	intron_a1	intron_a2	intron_b1	intron_b2	strand	gene_id	gene_name	label	SRR601500_junction_a1	SRR601500_junction_a2	SRR601500_junction_b1	SRR601500_junction_b2	SRR601500_PSI	SRR604528_junction_a1	SRR604528_junction_a2	SRR604528_junction_b1	SRR604528_junction_b2	SRR604528_PSI
MXE_602	MXE@chr2@53973810@53973934-53974049@54050958-54051050@54135453	chr2:53973934-53974049	chr2:54050958-54051050	chr2:53973810-53973934	chr2:53974049-54135453	chr2:53973810-54050958	chr2:54051050-54135453	+	ENSG00000170634.13	ACYP2	unannotated	2	0	11	1		8	1	11	2	
MXE_605	MXE@chr2@61145196@61157862-61158012@61159318-61159439@61162842	chr2:61157862-61158012	chr2:61159318-61159439	chr2:61145196-61157862	chr2:61158012-61162842	chr2:61145196-61159318	chr2:61159439-61162842	+	ENSG00000162929.14	SANBR	unannotated	22	37	13	16	0.6704545454545454	18	12	7	10	0.6382978723404256
MXE_606	MXE@chr2@61471379@61472746-61472821@61482627-61482736@61487003	chr2:61472746-61472821	chr2:61482627-61482736	chr2:61471379-61472746	chr2:61472821-61487003	chr2:61471379-61482627	chr2:61482736-61487003	+	ENSG00000270820.9	USP34-DT	annotated	0	0	1	0		0	0	3	0	
MXE_607	MXE@chr2@61533903@61534423-61534518@61537562-61537587@61538138	chr2:61534423-61534518	chr2:61537562-61537587	chr2:61533903-61534423	chr2:61534518-61538138	chr2:61533903-61537562	chr2:61537587-61538138	-	ENSG00000082898.19	XPO1	annotated	4	0	28	0	0.125	0	0	24	0	0.0
MXE_610	MXE@chr2@65971619@66016269-66016409@66049760-66049854@66072504	chr2:66016269-66016409	chr2:66049760-66049854	chr2:65971619-66016269	chr2:66016409-66072504	chr2:65971619-66049760	chr2:66049854-66072504	+	ENSG00000204929.14	LINC02934	annotated	0	0	0	0		1	0	0	0	
MXE_617	MXE@chr2@69781574@69788054-69788141@69803393-69803515@69804533	chr2:69788054-69788141	chr2:69803393-69803515	chr2:69781574-69788054	chr2:69788141-69804533	chr2:69781574-69803393	chr2:69803515-69804533	+	ENSG00000196975.16	ANXA4	annotated	15	28	0	0	1.0	21	31	0	0	1.0
MXE_618	MXE@chr2@69996888@70015448-70015517@70018015-70018131@70019138	chr2:70015448-70015517	chr2:70018015-70018131	chr2:69996888-70015448	chr2:70015517-70019138	chr2:69996888-70018015	chr2:70018131-70019138	-	ENSG00000293616.2	PCBP1-AS1	annotated	0	0	7	0		2	0	3	0	
MXE_619	MXE@chr2@70921285@70924276-70924338@70939418-70939492@70943658	chr2:70924276-70924338	chr2:70939418-70939492	chr2:70921285-70924276	chr2:70924338-70943658	chr2:70921285-70939418	chr2:70939492-70943658	+	ENSG00000116035.4	VAX2	annotated	0	0	0	0		1	0	0	0	
MXE_620	MXE@chr2@79312796@79319712-79319905@79319973-79320008@79339615	chr2:79319712-79319905	chr2:79319973-79320008	chr2:79312796-79319712	chr2:79319905-79339615	chr2:79312796-79319973	chr2:79320008-79339615	+	ENSG00000066032.19	CTNNA2	annotated	2	1	2	1		0	0	0	0	
MXE_623	MXE@chr2@87664757@87671025-87671258@87684358-87684455@87685432	chr2:87671025-87671258	chr2:87684358-87684455	chr2:87664757-87671025	chr2:87671258-87685432	chr2:87664757-87684358	chr2:87684455-87685432	-	ENSG00000289429.2	ENSG00000289429	annotated	1	0	0	0		0	0	0	0	
MXE_624	MXE@chr2@8943264@8958497-8958642@8974359-8974435@9003540	chr2:8958497-8958642	chr2:8974359-8974435	chr2:8943264-8958497	chr2:8958642-9003540	chr2:8943264-8974359	chr2:8974435-9003540	-	ENSG00000143797.12	MBOAT2	annotated	20	7	0	0	1.0	18	7	0	0	1.0
MXE_625	MXE@chr2@95297453@95310355-95310520@95355037-95355282@95374296	chr2:95310355-95310520	chr2:95355037-95355282	chr2:95297453-95310355	chr2:95310520-95374296	chr2:95297453-95355037	chr2:95355282-95374296	+	ENSG00000115041.14	KCNIP3	annotated	80	85	0	0	1.0	56	56	0	0	1.0
MXE_626	MXE@chr2@97423272@97423802-97423918@97426843-97427127@97433300	chr2:97423802-97423918	chr2:97426843-97427127	chr2:97423272-97423802	chr2:97423918-97433300	chr2:97423272-97426843	chr2:97427127-97433300	-	ENSG00000230606.12	APPAT	annotated	0	0	2	0		0	0	0	0	
MXE_627	MXE@chr2@97664472@97665803-97665940@97669690-97669834@97671331	chr2:97665803-97665940	chr2:97669690-97669834	chr2:97664472-97665803	chr2:97665940-97671331	chr2:97664472-97669690	chr2:97669834-97671331	+	ENSG00000228486.11	C2orf92	annotated	0	0	0	0		0	1	0	0	
MXE_628	MXE@chr2@97664472@97665824-97665920@97666904-97667054@97670590	chr2:97665824-97665920	chr2:97666904-97667054	chr2:97664472-97665824	chr2:97665920-97670590	chr2:97664472-97666904	chr2:97667054-97670590	+	ENSG00000228486.11	C2orf92	annotated	0	0	2	0		0	0	0	0	
MXE_631	MXE@chr3@10992929@11001149-11001303@11012599-11012762@11014040	chr3:11001149-11001303	chr3:11012599-11012762	chr3:10992929-11001149	chr3:11001303-11014040	chr3:10992929-11012599	chr3:11012762-11014040	+	ENSG00000157103.13	SLC6A1	annotated	0	0	0	1		0	0	0	2	
MXE_635	MXE@chr3@124099403@124100328-124101421@124162210-124162447@124162709	chr3:124100328-124101421	chr3:124162210-124162447	chr3:124099403-124100328	chr3:124101421-124162709	chr3:124099403-124162210	chr3:124162447-124162709	+	ENSG00000160145.16	KALRN	annotated	0	0	2	7		0	0	0	0	
MXE_636	MXE@chr3@124659457@124660923-124660973@124661009-124661089@124661851	chr3:124660923-124660973	chr3:124661009-124661089	chr3:124659457-124660923	chr3:124660973-124661851	chr3:124659457-124661009	chr3:124661089-124661851	+	ENSG00000160145.16	KALRN	annotated	50	45	0	0	1.0	36	28	0	1	0.9846153846153847
MXE_637	MXE@chr3@12585253@12585681-12585781@12586275-12586344@12587591	chr3:12585681-12585781	chr3:12586275-12586344	chr3:12585253-12585681	chr3:12585781-12587591	chr3:12585253-12586275	chr3:12586344-12587591	-	ENSG00000132155.14	RAF1	annotated	88	0	0	0	1.0	45	0	0	0	1.0
MXE_638	MXE@chr3@12585253@12585681-12585799@12586275-12586344@12587591	chr3:12585681-12585799	chr3:12586275-12586344	chr3:12585253-12585681	chr3:12585799-12587591	chr3:12585253-12586275	chr3:12586344-12587591	-	ENSG00000132155.14	RAF1	annotated	88	60	0	0	1.0	45	47	0	0	1.0
MXE_639	MXE@chr3@12585253@12585681-12585819@12586275-12586344@12587591	chr3:12585681-12585819	chr3:12586275-12586344	chr3:12585253-12585681	chr3:12585819-12587591	chr3:12585253-12586275	chr3:12586344-12587591	-	ENSG00000132155.14	RAF1	annotated	88	0	0	0	1.0	45	0	0	0	1.0
MXE_641	MXE@chr3@128897710@128899162-128899234@128899287-128899461@128901276	chr3:128899162-128899234	chr3:128899287-128899461	chr3:128897710-128899162	chr3:128899234-128901276	chr3:128897710-128899287	chr3:128899461-128901276	+	ENSG00000177646.20	ACAD9	annotated	1	0	45	68	0.008771929824561403	1	1	17	28	0.0425531914893617
MXE_644	MXE@chr3@157175389@157239590-157239812@157271678-157271933@157315811	chr3:157239590-157239812	chr3:157271678-157271933	chr3:157175389-157239590	chr3:157239812-157315811	chr3:157175389-157271678	chr3:157271933-157315811	+	ENSG00000241135.9	LINC00881	annotated	1	0	0	0		2	0	0	0	
MXE_645	MXE@chr3@157175389@157239590-157239812@157271678-157271933@157283224	chr3:157239590-157239812	chr3:157271678-157271933	chr3:157175389-157239590	chr3:157239812-157283224	chr3:157175389-157271678	chr3:157271933-157283224	+	ENSG00000241135.9	LINC00881	annotated	1	0	0	0		2	0	0	0	
MXE_650	MXE@chr3@185328962@185329074-185329249@185428497-185428946@185437447	chr3:185329074-185329249	chr3:185428497-185428946	chr3:185328962-185329074	chr3:185329249-185437447	chr3:185328962-185428497	chr3:185428946-185437447	+	ENSG00000073803.14	MAP3K13	annotated	0	0	0	0		0	0	0	3	
MXE_654	MXE@chr3@196197725@196198276-196198451@196198452-196198590@196198789	chr3:196198276-196198451	chr3:196198452-196198590	chr3:196197725-196198276	chr3:196198451-196198789	chr3:196197725-196198452	chr3:196198590-196198789	-	ENSG00000163958.14	ZDHHC19	annotated	5	0	0	0		6	0	0	0	
MXE_655	MXE@chr3@197950221@197950713-197950883@197950936-197950978@197951159	chr3:197950713-197950883	chr3:197950936-197950978	chr3:197950221-197950713	chr3:197950883-197951159	chr3:197950221-197950936	chr3:197950978-197951159	+	ENSG00000182899.17	RPL35A	annotated	0	0	168	831	0.0	0	0	210	845	0.0
MXE_658	MXE@chr3@32685482@32687731-32687736@32703868-32703962@32708670	chr3:32687731-32687736	chr3:32703868-32703962	chr3:32685482-32687731	chr3:32687736-32708670	chr3:32685482-32703868	chr3:32703962-32708670	+	ENSG00000182973.20	CNOT10	annotated	0	0	6	0		0	0	13	0	
MXE_659	MXE@chr3@32685482@32693496-32693501@32703868-32703962@32708670	chr3:32693496-32693501	chr3:32703868-32703962	chr3:32685482-32693496	chr3:32693501-32708670	chr3:32685482-32703868	chr3:32703962-32708670	+	ENSG00000182973.20	CNOT10	annotated	0	0	6	0		0	0	13	0	
MXE_660	MXE@chr3@32764809@32765050-32765177@32769887-32769962@32773457	chr3:32765050-32765177	chr3:32769887-32769962	chr3:32764809-32765050	chr3:32765177-32773457	chr3:32764809-32769887	chr3:32769962-32773457	+	ENSG00000182973.20	CNOT10	annotated	0	0	47	46	0.0	0	0	17	37	0.0
MXE_661	MXE@chr3@33812126@33813559-33813628@33822035-33822082@33825187	chr3:33813559-33813628	chr3:33822035-33822082	chr3:33812126-33813559	chr3:33813628-33825187	chr3:33812126-33822035	chr3:33822082-33825187	+	ENSG00000170248.15	PDCD6IP	annotated	18	1	0	26	0.4222222222222222	20	0	0	33	0.37735849056603776
MXE_669	MXE@chr3@43366974@43372728-43372847@43432611-43432727@43549720	chr3:43372728-43372847	chr3:43432611-43432727	chr3:43366974-43372728	chr3:43372847-43549720	chr3:43366974-43432611	chr3:43432727-43549720	-	ENSG00000160746.13	ANO10	annotated	2	0	55	62	0.01680672268907563	0	0	36	29	0.0
MXE_670	MXE@chr3@49420342@49421492-49422049@49422104-49422271@49422361	chr3:49421492-49422049	chr3:49422104-49422271	chr3:49420342-49421492	chr3:49422049-49422361	chr3:49420342-49422104	chr3:49422271-49422361	-	ENSG00000145020.16	AMT	annotated	24	0	0	12	0.6666666666666666	22	0	0	9	0.7096774193548387
MXE_671	MXE@chr3@49891838@49895167-49895396@49895447-49895548@49895715	chr3:49895167-49895396	chr3:49895447-49895548	chr3:49891838-49895167	chr3:49895396-49895715	chr3:49891838-49895447	chr3:49895548-49895715	-	ENSG00000164078.15	MST1R	annotated	0	0	0	0		0	0	1	0	
MXE_672	MXE@chr3@52700496@52701209-52701343@52704724-52704952@52705703	chr3:52701209-52701343	chr3:52704724-52704952	chr3:52700496-52701209	chr3:52701343-52705703	chr3:52700496-52704724	chr3:52704952-52705703	-	ENSG00000016864.19	GLT8D1	annotated	0	0	26	1	0.0	0	0	5	0	
MXE_674	MXE@chr3@53077828@53077979-53078211@53092369-53092618@53099381	chr3:53077979-53078211	chr3:53092369-53092618	chr3:53077828-53077979	chr3:53078211-53099381	chr3:53077828-53092369	chr3:53092618-53099381	-	ENSG00000272305.5	ENSG00000272305	annotated	2	0	0	38	0.05	0	0	0	13	
MXE_675	MXE@chr3@53077828@53077979-53078211@53085750-53085852@53099381	chr3:53077979-53078211	chr3:53085750-53085852	chr3:53077828-53077979	chr3:53078211-53099381	chr3:53077828-53085750	chr3:53085852-53099381	-	ENSG00000272305.5	ENSG00000272305	annotated	2	0	0	0		0	0	0	0	
MXE_676	MXE@chr3@53077828@53085750-53085852@53092369-53092618@53099381	chr3:53085750-53085852	chr3:53092369-53092618	chr3:53077828-53085750	chr3:53085852-53099381	chr3:53077828-53092369	chr3:53092618-53099381	-	ENSG00000272305.5	ENSG00000272305	annotated	0	0	0	38	0.0	0	0	0	13	
MXE_677	MXE@chr3@53666535@53673023-53673126@53673713-53673816@53702641	chr3:53673023-53673126	chr3:53673713-53673816	chr3:53666535-53673023	chr3:53673126-53702641	chr3:53666535-53673713	chr3:53673816-53702641	+	ENSG00000157388.20	CACNA1D	annotated	6	4	4	3		0	1	2	3	
MXE_678	MXE@chr3@53735503@53740280-53740339@53740419-53740478@53743011	chr3:53740280-53740339	chr3:53740419-53740478	chr3:53735503-53740280	chr3:53740339-53743011	chr3:53735503-53740419	chr3:53740478-53743011	+	ENSG00000157388.20	CACNA1D	annotated	6	7	0	0		3	2	0	0	
MXE_679	MXE@chr3@53753682@53761998-53762081@53762551-53762634@53769973	chr3:53761998-53762081	chr3:53762551-53762634	chr3:53753682-53761998	chr3:53762081-53769973	chr3:53753682-53762551	chr3:53762634-53769973	+	ENSG00000157388.20	CACNA1D	annotated	7	4	8	9		1	0	3	3	
MXE_680	MXE@chr3@546240@552689-552854@592105-592183@749858	chr3:552689-552854	chr3:592105-592183	chr3:546240-552689	chr3:552854-749858	chr3:546240-592105	chr3:592183-749858	+	ENSG00000224957.8	LINC01266	annotated	0	0	0	2		0	0	0	1	
MXE_682	MXE@chr3@58534145@58534360-58534522@58534576-58534608@58534947	chr3:58534360-58534522	chr3:58534576-58534608	chr3:58534145-58534360	chr3:58534522-58534947	chr3:58534145-58534576	chr3:58534608-58534947	-	ENSG00000168306.13	ACOX2	annotated	4	5	0	1		6	6	0	1	
MXE_683	MXE@chr3@64799745@64809795-64809851@64867171-64867257@65008945	chr3:64809795-64809851	chr3:64867171-64867257	chr3:64799745-64809795	chr3:64809851-65008945	chr3:64799745-64867171	chr3:64867257-65008945	+	ENSG00000241684.9	ADAMTS9-AS2	annotated	1	0	0	1		0	0	0	2	
MXE_685	MXE@chr4@102723967@102726589-102726683@102734383-102734571@102760718	chr4:102726589-102726683	chr4:102734383-102734571	chr4:102723967-102726589	chr4:102726683-102760718	chr4:102723967-102734383	chr4:102734571-102760718	-	ENSG00000109323.11	MANBA	annotated	6	2	0	0		5	2	0	0	
MXE_688	MXE@chr4@104472366@104490744-104492059@104494506-104494581@104494701	chr4:104490744-104492059	chr4:104494506-104494581	chr4:104472366-104490744	chr4:104492059-104494701	chr4:104472366-104494506	chr4:104494581-104494701	-	ENSG00000168772.12	CXXC4	annotated	7	3	0	3		7	2	0	2	
MXE_689	MXE@chr4@104638632@104642859-104642923@104643011-104643139@104643321	chr4:104642859-104642923	chr4:104643011-104643139	chr4:104638632-104642859	chr4:104642923-104643321	chr4:104638632-104643011	chr4:104643139-104643321	+	ENSG00000245384.3	CXXC4-AS1	annotated	0	0	1	2		0	0	0	0	
MXE_691	MXE@chr4@108940646@108941366-108941437@108942209-108942268@108974367	chr4:108941366-108941437	chr4:108942209-108942268	chr4:108940646-108941366	chr4:108941437-108974367	chr4:108940646-108942209	chr4:108942268-108974367	-	ENSG00000188517.17	COL25A1	annotated	1	1	0	0		1	1	0	0	
MXE_692	MXE@chr4@117372541@117386760-117386889@117620856-117620992@117654807	chr4:117386760-117386889	chr4:117620856-117620992	chr4:117372541-117386760	chr4:117386889-117654807	chr4:117372541-117620856	chr4:117620992-117654807	+	ENSG00000236922.11	LINC01378	annotated	13	0	0	0		0	0	0	0	
MXE_693	MXE@chr4@117372541@117386760-117386889@117576967-117576990@117654807	chr4:117386760-117386889	chr4:117576967-117576990	chr4:117372541-117386760	chr4:117386889-117654807	chr4:117372541-117576967	chr4:117576990-117654807	+	ENSG00000236922.11	LINC01378	annotated	13	0	0	0		0	0	0	0	
MXE_695	MXE@chr4@121807622@121809834-121809916@121809967-121810099@121811583	chr4:121809834-121809916	chr4:121809967-121810099	chr4:121807622-121809834	chr4:121809916-121811583	chr4:121807622-121809967	chr4:121810099-121811583	+	ENSG00000123737.13	EXOSC9	annotated	3	1	45	50	0.04040404040404041	2	0	17	16	0.05714285714285714
MXE_696	MXE@chr4@121807622@121809834-121809916@121809967-121810073@121811583	chr4:121809834-121809916	chr4:121809967-121810073	chr4:121807622-121809834	chr4:121809916-121811583	chr4:121807622-121809967	chr4:121810073-121811583	+	ENSG00000123737.13	EXOSC9	annotated	3	1	45	0	0.08163265306122448	2	0	17	0	
MXE_700	MXE@chr4@143872252@143873357-143873475@143876746-143876855@143880411	chr4:143873357-143873475	chr4:143876746-143876855	chr4:143872252-143873357	chr4:143873475-143880411	chr4:143872252-143876746	chr4:143876855-143880411	-	ENSG00000197465.14	GYPE	annotated	0	0	0	4		0	0	0	4	
MXE_701	MXE@chr4@148442960@148463841-148463998@148477373-148477507@148485226	chr4:148463841-148463998	chr4:148477373-148477507	chr4:148442960-148463841	chr4:148463998-148485226	chr4:148442960-148477373	chr4:148477507-148485226	+	ENSG00000287292.2	ENSG00000287292	annotated	0	0	0	2		0	0	0	0	
MXE_702	MXE@chr4@148445870@148463841-148463998@148477373-148477507@148485226	chr4:148463841-148463998	chr4:148477373-148477507	chr4:148445870-148463841	chr4:148463998-148485226	chr4:148445870-148477373	chr4:148477507-148485226	+	ENSG00000287292.2	ENSG00000287292	annotated	0	0	0	2		0	0	0	0	
MXE_710	MXE@chr4@156772893@156810837-156811017@156835915-156836007@156850221	chr4:156810837-156811017	chr4:156835915-156836007	chr4:156772893-156810837	chr4:156811017-156850221	chr4:156772893-156835915	chr4:156836007-156850221	-	ENSG00000145431.11	PDGFC	annotated	10	4	0	0		12	4	0	1	
MXE_711	MXE@chr4@157335877@157336309-157336345@157336377-157336747@157341264	chr4:157336309-157336345	chr4:157336377-157336747	chr4:157335877-157336309	chr4:157336345-157341264	chr4:157335877-157336377	chr4:157336747-157341264	+	ENSG00000120251.22	GRIA2	annotated	1	1	287	265	0.0036101083032490976	2	1	83	48	0.022388059701492536
MXE_712	MXE@chr4@157335877@157336309-157336345@157336377-157336571@157341264	chr4:157336309-157336345	chr4:157336377-157336571	chr4:157335877-157336309	chr4:157336345-157341264	chr4:157335877-157336377	chr4:157336571-157341264	+	ENSG00000120251.22	GRIA2	annotated	1	1	287	0	0.006920415224913495	2	1	83	0	0.03488372093023256
MXE_713	MXE@chr4@157335877@157336309-157336345@157336377-157336995@157341264	chr4:157336309-157336345	chr4:157336377-157336995	chr4:157335877-157336309	chr4:157336345-157341264	chr4:157335877-157336377	chr4:157336995-157341264	+	ENSG00000120251.22	GRIA2	annotated	1	1	287	0	0.006920415224913495	2	1	83	2	0.03409090909090909
MXE_714	MXE@chr4@157803701@157805251-157805342@157834987-157835365@157912392	chr4:157805251-157805342	chr4:157834987-157835365	chr4:157803701-157805251	chr4:157805342-157912392	chr4:157803701-157834987	chr4:157835365-157912392	-	ENSG00000287226.2	ENSG00000287226	annotated	5	0	1	0		1	0	0	0	
MXE_715	MXE@chr4@173295843@173297795-173297977@173298115-173298297@173302047	chr4:173297795-173297977	chr4:173298115-173298297	chr4:173295843-173297795	chr4:173297977-173302047	chr4:173295843-173298115	chr4:173298297-173302047	+	ENSG00000109586.12	GALNT7	annotated	1	5	1	2		1	5	1	3	
MXE_716	MXE@chr4@173295843@173297821-173297977@173298115-173298297@173302047	chr4:173297821-173297977	chr4:173298115-173298297	chr4:173295843-173297821	chr4:173297977-173302047	chr4:173295843-173298115	chr4:173298297-173302047	+	ENSG00000109586.12	GALNT7	unannotated	2	5	1	2		0	5	1	3	
MXE_718	MXE@chr4@175812249@175891463-175891690@175906653-175906851@175907043	chr4:175891463-175891690	chr4:175906653-175906851	chr4:175812249-175891463	chr4:175891690-175907043	chr4:175812249-175906653	chr4:175906851-175907043	-	ENSG00000150625.17	GPM6A	annotated	2	0	0	0		1	0	2	0	
MXE_719	MXE@chr4@177242703@177245110-177245203@177270863-177270989@177301047	chr4:177245110-177245203	chr4:177270863-177270989	chr4:177242703-177245110	chr4:177245203-177301047	chr4:177242703-177270863	chr4:177270989-177301047	-	ENSG00000287544.2	ENSG00000287544	annotated	0	0	0	0		0	0	0	3	
MXE_720	MXE@chr4@186490276@186516088-186516180@186523668-186523763@186524837	chr4:186516088-186516180	chr4:186523668-186523763	chr4:186490276-186516088	chr4:186516180-186524837	chr4:186490276-186523668	chr4:186523763-186524837	+	ENSG00000300474.1	ENSG00000300474	annotated	0	0	0	0		0	1	0	2	
MXE_721	MXE@chr4@189821665@189839003-189839283@189864593-189864786@189937197	chr4:189839003-189839283	chr4:189864593-189864786	chr4:189821665-189839003	chr4:189839283-189937197	chr4:189821665-189864593	chr4:189864786-189937197	-	ENSG00000245685.10	FRG1-DT	annotated	0	0	0	1		0	0	0	0	
MXE_723	MXE@chr4@2844834@2867972-2868129@2873015-2873135@2875896	chr4:2867972-2868129	chr4:2873015-2873135	chr4:2844834-2867972	chr4:2868129-2875896	chr4:2844834-2873015	chr4:2873135-2875896	+	ENSG00000087274.19	ADD1	annotated	0	7	0	0		0	15	0	3	
MXE_728	MXE@chr4@39069134@39101724-39101838@39177618-39177693@39182066	chr4:39101724-39101838	chr4:39177618-39177693	chr4:39069134-39101724	chr4:39101838-39182066	chr4:39069134-39177618	chr4:39177693-39182066	-	ENSG00000249207.3	ENSG00000249207	annotated	0	0	1	0		2	0	0	1	
MXE_729	MXE@chr4@3938656@3940195-3940311@3963793-3963927@4038929	chr4:3940195-3940311	chr4:3963793-3963927	chr4:3938656-3940195	chr4:3940311-4038929	chr4:3938656-3963793	chr4:3963927-4038929	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		2	0	0	0	
MXE_730	MXE@chr4@3938656@3940195-3940311@3999114-3999220@4038929	chr4:3940195-3940311	chr4:3999114-3999220	chr4:3938656-3940195	chr4:3940311-4038929	chr4:3938656-3999114	chr4:3999220-4038929	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		2	0	0	0	
MXE_731	MXE@chr4@3938656@3941318-3941393@3963793-3963927@4038929	chr4:3941318-3941393	chr4:3963793-3963927	chr4:3938656-3941318	chr4:3941393-4038929	chr4:3938656-3963793	chr4:3963927-4038929	+	ENSG00000295948.1	ENSG00000295948	annotated	1	0	0	0		0	0	0	0	
MXE_732	MXE@chr4@3938656@3941318-3941393@3999114-3999220@4038929	chr4:3941318-3941393	chr4:3999114-3999220	chr4:3938656-3941318	chr4:3941393-4038929	chr4:3938656-3999114	chr4:3999220-4038929	+	ENSG00000295948.1	ENSG00000295948	annotated	1	0	0	0		0	0	0	0	
MXE_733	MXE@chr4@3938656@3941318-3941393@4036313-4036484@4038929	chr4:3941318-3941393	chr4:4036313-4036484	chr4:3938656-3941318	chr4:3941393-4038929	chr4:3938656-4036313	chr4:4036484-4038929	+	ENSG00000295948.1	ENSG00000295948	annotated	1	0	0	0		0	0	0	0	
MXE_734	MXE@chr4@3938656@3947678-3948485@3963815-3963927@4042061	chr4:3947678-3948485	chr4:3963815-3963927	chr4:3938656-3947678	chr4:3948485-4042061	chr4:3938656-3963815	chr4:3963927-4042061	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		0	0	0	1	
MXE_737	MXE@chr4@3938656@3947678-3948485@3963789-3963927@4042061	chr4:3947678-3948485	chr4:3963789-3963927	chr4:3938656-3947678	chr4:3948485-4042061	chr4:3938656-3963789	chr4:3963927-4042061	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		0	0	0	1	
MXE_740	MXE@chr4@3938656@3963789-3963927@4036313-4036484@4042061	chr4:3963789-3963927	chr4:4036313-4036484	chr4:3938656-3963789	chr4:3963927-4042061	chr4:3938656-4036313	chr4:4036484-4042061	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		0	1	0	0	
MXE_744	MXE@chr4@3940311@3963815-3963927@4036313-4036484@4042061	chr4:3963815-3963927	chr4:4036313-4036484	chr4:3940311-3963815	chr4:3963927-4042061	chr4:3940311-4036313	chr4:4036484-4042061	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		0	1	0	0	
MXE_746	MXE@chr4@3938656@3963815-3963927@4036313-4036484@4042061	chr4:3963815-3963927	chr4:4036313-4036484	chr4:3938656-3963815	chr4:3963927-4042061	chr4:3938656-4036313	chr4:4036484-4042061	+	ENSG00000295948.1	ENSG00000295948	annotated	0	0	0	0		0	1	0	0	
MXE_750	MXE@chr4@55371817@55373317-55373960@55382917-55382980@55386343	chr4:55373317-55373960	chr4:55382917-55382980	chr4:55371817-55373317	chr4:55373960-55386343	chr4:55371817-55382917	chr4:55382980-55386343	+	ENSG00000288695.1	ENSG00000288695	annotated	0	0	0	4		0	0	0	1	
MXE_752	MXE@chr4@56523385@56525842-56525934@56528376-56528417@56530350	chr4:56525842-56525934	chr4:56528376-56528417	chr4:56523385-56525842	chr4:56525934-56530350	chr4:56523385-56528376	chr4:56528417-56530350	-	ENSG00000289393.2	ENSG00000289393	annotated	0	0	0	0		2	2	0	0	
MXE_756	MXE@chr4@78971876@78973000-78973052@78982989-78983091@78985922	chr4:78973000-78973052	chr4:78982989-78983091	chr4:78971876-78973000	chr4:78973052-78985922	chr4:78971876-78982989	chr4:78983091-78985922	+	ENSG00000249307.9	LINC01088	annotated	0	0	0	0		1	0	0	0	
MXE_757	MXE@chr4@81459514@81521412-81521545@81602839-81602922@81824518	chr4:81521412-81521545	chr4:81602839-81602922	chr4:81459514-81521412	chr4:81521545-81824518	chr4:81459514-81602839	chr4:81602922-81824518	-	ENSG00000138670.19	RASGEF1B	annotated	0	0	0	0		0	0	0	1	
MXE_758	MXE@chr4@84860622@84879406-84879494@84896911-84897010@84932270	chr4:84879406-84879494	chr4:84896911-84897010	chr4:84860622-84879406	chr4:84879494-84932270	chr4:84860622-84896911	chr4:84897010-84932270	-	ENSG00000163625.17	WDFY3	annotated	3	0	6	1		1	0	4	4	
MXE_760	MXE@chr4@86067955@86089206-86089277@86098524-86101217@86101894	chr4:86089206-86089277	chr4:86098524-86101217	chr4:86067955-86089206	chr4:86089277-86101894	chr4:86067955-86098524	chr4:86101217-86101894	-	ENSG00000109339.24	MAPK10	annotated	10	0	519	345	0.011441647597254004	12	0	118	116	0.04878048780487805
MXE_765	MXE@chr5@10250445@10254145-10254205@10254796-10254838@10255955	chr5:10254145-10254205	chr5:10254796-10254838	chr5:10250445-10254145	chr5:10254205-10255955	chr5:10250445-10254796	chr5:10254838-10255955	+	ENSG00000150753.12	CCT5	annotated	139	0	7	188	0.4161676646706587	69	0	3	66	0.5
MXE_775	MXE@chr5@131973400@131974758-131974835@131974893-131975060@131976648	chr5:131974758-131974835	chr5:131974893-131975060	chr5:131973400-131974758	chr5:131974835-131976648	chr5:131973400-131974893	chr5:131975060-131976648	-	ENSG00000164398.15	ACSL6	annotated	39	38	40	0	0.6581196581196581	57	40	29	0	0.7698412698412699
MXE_776	MXE@chr5@131973400@131974758-131974835@131974893-131974970@131976648	chr5:131974758-131974835	chr5:131974893-131974970	chr5:131973400-131974758	chr5:131974835-131976648	chr5:131973400-131974893	chr5:131974970-131976648	-	ENSG00000164398.15	ACSL6	annotated	39	38	40	43	0.48125	57	40	29	14	0.6928571428571428
MXE_777	MXE@chr5@131973400@131974758-131974835@131974893-131976240@131976648	chr5:131974758-131974835	chr5:131974893-131976240	chr5:131973400-131974758	chr5:131974835-131976648	chr5:131973400-131974893	chr5:131976240-131976648	-	ENSG00000164398.15	ACSL6	annotated	39	38	40	4	0.6363636363636364	57	40	29	3	0.751937984496124
MXE_778	MXE@chr5@131973400@131974758-131974835@131974893-131975250@131976648	chr5:131974758-131974835	chr5:131974893-131975250	chr5:131973400-131974758	chr5:131974835-131976648	chr5:131973400-131974893	chr5:131975250-131976648	-	ENSG00000164398.15	ACSL6	annotated	39	38	40	0	0.6581196581196581	57	40	29	1	0.7637795275590551
