event_id	pos_id	exon	intron_a	intron_b	intron_c	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_junction_c	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_junction_c	SRR604528_PSI
SE_494	SE@GL000218.1@96645-96664@95232-97368	GL000218.1:96645-96664	GL000218.1:95232-96645	GL000218.1:96664-97368	GL000218.1:95232-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	0	10	0.0	0	0	11	0.0
SE_496	SE@GL000218.1@96645-96745@95232-97368	GL000218.1:96645-96745	GL000218.1:95232-96645	GL000218.1:96745-97368	GL000218.1:95232-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	0	10	0.0	0	0	11	0.0
SE_498	SE@GL000218.1@96645-96885@95232-97368	GL000218.1:96645-96885	GL000218.1:95232-96645	GL000218.1:96885-97368	GL000218.1:95232-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	0	10	0.0	0	0	11	0.0
SE_502	SE@GL000218.1@96645-96930@95232-97368	GL000218.1:96645-96930	GL000218.1:95232-96645	GL000218.1:96930-97368	GL000218.1:95232-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	1	10	0.047619047619047616	0	0	11	0.0
SE_503	SE@GL000218.1@96645-96930@95220-97368	GL000218.1:96645-96930	GL000218.1:95220-96645	GL000218.1:96930-97368	GL000218.1:95220-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	1	0		0	0	0	
SE_505	SE@GL000218.1@96776-96885@95232-97368	GL000218.1:96776-96885	GL000218.1:95232-96776	GL000218.1:96885-97368	GL000218.1:95232-97368	-	ENSG00000301761.1	ENSG00000301761	annotated	0	0	10	0.0	0	0	11	0.0
SE_506	SE@GL000219.1@97294-97359@88420-99416	GL000219.1:97294-97359	GL000219.1:88420-97294	GL000219.1:97359-99416	GL000219.1:88420-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	69	0	0	1.0	39	0	0	1.0
SE_507	SE@GL000219.1@97294-97363@88420-99416	GL000219.1:97294-97363	GL000219.1:88420-97294	GL000219.1:97363-99416	GL000219.1:88420-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	69	48	0	1.0	39	24	0	1.0
SE_508	SE@GL000219.1@97493-97621@97363-99126	GL000219.1:97493-97621	GL000219.1:97363-97493	GL000219.1:97621-99126	GL000219.1:97363-99126	-	ENSG00000296618.1	ENSG00000296618	annotated	0	0	32	0.0	0	0	16	0.0
SE_510	SE@GL000219.1@98506-98659@97363-99416	GL000219.1:98506-98659	GL000219.1:97363-98506	GL000219.1:98659-99416	GL000219.1:97363-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	0	1	48	0.010309278350515464	0	4	24	0.07692307692307693
SE_511	SE@GL000219.1@98506-98659@97363-99126	GL000219.1:98506-98659	GL000219.1:97363-98506	GL000219.1:98659-99126	GL000219.1:97363-99126	-	ENSG00000296618.1	ENSG00000296618	annotated	0	0	32	0.0	0	0	16	0.0
SE_513	SE@GL000219.1@98560-98659@97363-99416	GL000219.1:98560-98659	GL000219.1:97363-98560	GL000219.1:98659-99416	GL000219.1:97363-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	0	1	48	0.010309278350515464	2	4	24	0.1111111111111111
SE_514	SE@GL000219.1@98560-98659@97363-99126	GL000219.1:98560-98659	GL000219.1:97363-98560	GL000219.1:98659-99126	GL000219.1:97363-99126	-	ENSG00000296618.1	ENSG00000296618	annotated	0	0	32	0.0	2	0	16	0.058823529411764705
SE_515	SE@GL000219.1@98560-98675@97363-99416	GL000219.1:98560-98675	GL000219.1:97363-98560	GL000219.1:98675-99416	GL000219.1:97363-99416	-	ENSG00000296618.1	ENSG00000296618	annotated	0	0	48	0.0	2	0	24	0.04
SE_516	SE@GL000219.1@98560-98675@97363-99126	GL000219.1:98560-98675	GL000219.1:97363-98560	GL000219.1:98675-99126	GL000219.1:97363-99126	-	ENSG00000296618.1	ENSG00000296618	annotated	0	0	32	0.0	2	0	16	0.058823529411764705
SE_521	SE@GL000221.1@23651-23736@4543-77753	GL000221.1:23651-23736	GL000221.1:4543-23651	GL000221.1:23736-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_526	SE@GL000221.1@23651-23747@4543-77753	GL000221.1:23651-23747	GL000221.1:4543-23651	GL000221.1:23747-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_530	SE@GL000221.1@29291-29504@28663-30841	GL000221.1:29291-29504	GL000221.1:28663-29291	GL000221.1:29504-30841	GL000221.1:28663-30841	+	ENSG00000304816.1	ENSG00000304816	annotated	0	1	0		0	1	0	
SE_531	SE@GL000221.1@30841-31061@29504-35683	GL000221.1:30841-31061	GL000221.1:29504-30841	GL000221.1:31061-35683	GL000221.1:29504-35683	+	ENSG00000304816.1	ENSG00000304816	annotated	1	1	0		1	0	0	
SE_532	SE@GL000221.1@32779-32825@4543-77753	GL000221.1:32779-32825	GL000221.1:4543-32779	GL000221.1:32825-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_550	SE@GL000221.1@4456-4543@4378-77753	GL000221.1:4456-4543	GL000221.1:4378-4456	GL000221.1:4543-77753	GL000221.1:4378-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	1	0		0	0	0	
SE_551	SE@GL000221.1@5305-5746@4543-77753	GL000221.1:5305-5746	GL000221.1:4543-5305	GL000221.1:5746-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_552	SE@GL000221.1@5545-5642@4543-77753	GL000221.1:5545-5642	GL000221.1:4543-5545	GL000221.1:5642-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_556	SE@GL000221.1@73798-73857@4543-77753	GL000221.1:73798-73857	GL000221.1:4543-73798	GL000221.1:73857-77753	GL000221.1:4543-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_559	SE@GL000221.1@73798-73857@61949-77753	GL000221.1:73798-73857	GL000221.1:61949-73798	GL000221.1:73857-77753	GL000221.1:61949-77753	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	1		0	0	0	
SE_567	SE@GL000221.1@79090-79177@77811-79828	GL000221.1:79090-79177	GL000221.1:77811-79090	GL000221.1:79177-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	0	0	2		0	0	3	
SE_568	SE@GL000221.1@79228-79247@77811-79828	GL000221.1:79228-79247	GL000221.1:77811-79228	GL000221.1:79247-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	0	3	
SE_569	SE@GL000221.1@79228-79420@77811-79951	GL000221.1:79228-79420	GL000221.1:77811-79228	GL000221.1:79420-79951	GL000221.1:77811-79951	-	ENSG00000304745.1	ENSG00000304745	annotated	1	1	0		0	0	0	
SE_570	SE@GL000221.1@79228-79420@77811-79828	GL000221.1:79228-79420	GL000221.1:77811-79228	GL000221.1:79420-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	0	3	
SE_571	SE@GL000221.1@79228-79427@77811-79828	GL000221.1:79228-79427	GL000221.1:77811-79228	GL000221.1:79427-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	0	3	
SE_572	SE@GL000221.1@79228-79446@77811-79951	GL000221.1:79228-79446	GL000221.1:77811-79228	GL000221.1:79446-79951	GL000221.1:77811-79951	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	0		0	0	0	
SE_573	SE@GL000221.1@79228-79446@77811-79828	GL000221.1:79228-79446	GL000221.1:77811-79228	GL000221.1:79446-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	0	3	
SE_574	SE@GL000221.1@79228-79468@77811-79951	GL000221.1:79228-79468	GL000221.1:77811-79228	GL000221.1:79468-79951	GL000221.1:77811-79951	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	0		0	0	0	
SE_575	SE@GL000221.1@79228-79468@77811-79828	GL000221.1:79228-79468	GL000221.1:77811-79228	GL000221.1:79468-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	0	3	
SE_576	SE@GL000221.1@79228-79513@77811-79951	GL000221.1:79228-79513	GL000221.1:77811-79228	GL000221.1:79513-79951	GL000221.1:77811-79951	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	0		0	0	0	
SE_577	SE@GL000221.1@79228-79513@77811-79828	GL000221.1:79228-79513	GL000221.1:77811-79228	GL000221.1:79513-79828	GL000221.1:77811-79828	-	ENSG00000304745.1	ENSG00000304745	annotated	1	0	2		0	1	3	
SE_578	SE@GL000224.1@110188-110265@106136-119745	GL000224.1:110188-110265	GL000224.1:106136-110188	GL000224.1:110265-119745	GL000224.1:106136-119745	+	ENSG00000295063.1	ENSG00000295063	annotated	0	0	0		1	0	0	
SE_580	SE@KI270706.1@102873-102960@1358-136121	KI270706.1:102873-102960	KI270706.1:1358-102873	KI270706.1:102960-136121	KI270706.1:1358-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	0	0	1		0	0	0	
SE_582	SE@KI270706.1@105570-105642@99619-105734	KI270706.1:105570-105642	KI270706.1:99619-105570	KI270706.1:105642-105734	KI270706.1:99619-105734	-	ENSG00000293969.1	ENSG00000293969	annotated	0	1	0		0	0	0	
SE_583	SE@KI270706.1@108553-108634@105762-112581	KI270706.1:108553-108634	KI270706.1:105762-108553	KI270706.1:108634-112581	KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1	0	0		0	0	0	
SE_584	SE@KI270706.1@108553-108637@105762-112581	KI270706.1:108553-108637	KI270706.1:105762-108553	KI270706.1:108637-112581	KI270706.1:105762-112581	-	ENSG00000293969.1	ENSG00000293969	annotated	1	0	0		0	0	0	
SE_592	SE@KI270706.1@113518-113800@1358-136121	KI270706.1:113518-113800	KI270706.1:1358-113518	KI270706.1:113800-136121	KI270706.1:1358-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	0	0	1		0	0	0	
SE_593	SE@KI270706.1@113533-113800@1358-136121	KI270706.1:113533-113800	KI270706.1:1358-113533	KI270706.1:113800-136121	KI270706.1:1358-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	0	0	1		0	0	0	
SE_595	SE@KI270706.1@114286-114487@113800-136121	KI270706.1:114286-114487	KI270706.1:113800-114286	KI270706.1:114487-136121	KI270706.1:113800-136121	+	ENSG00000293919.1	ENSG00000293919	annotated	1	0	0		0	0	0	
SE_612	SE@KI270706.1@95332-95495@93944-99549	KI270706.1:95332-95495	KI270706.1:93944-95332	KI270706.1:95495-99549	KI270706.1:93944-99549	-	ENSG00000293969.1	ENSG00000293969	annotated	0	1	0		0	0	0	
SE_620	SE@KI270719.1@96028-96345@93260-105393	KI270719.1:96028-96345	KI270719.1:93260-96028	KI270719.1:96345-105393	KI270719.1:93260-105393	+	ENSG00000304422.1	ENSG00000304422	annotated	0	0	0		0	1	0	
SE_630	SE@KI270721.1@51058-51123@50976-51261	KI270721.1:51058-51123	KI270721.1:50976-51058	KI270721.1:51123-51261	KI270721.1:50976-51261	-	ENSG00000294171.1	ENSG00000294171	annotated	3	0	0		16	0	0	
SE_631	SE@KI270721.1@51058-51180@50976-51261	KI270721.1:51058-51180	KI270721.1:50976-51058	KI270721.1:51180-51261	KI270721.1:50976-51261	-	ENSG00000294171.1	ENSG00000294171	annotated	3	4	0		16	15	0	1.0
SE_632	SE@KI270721.1@51700-52471@51603-52606	KI270721.1:51700-52471	KI270721.1:51603-51700	KI270721.1:52471-52606	KI270721.1:51603-52606	-	ENSG00000294171.1	ENSG00000294171	annotated	1	0	0		14	0	0	
SE_641	SE@KI270727.1@34265-34370@27285-52259	KI270727.1:34265-34370	KI270727.1:27285-34265	KI270727.1:34370-52259	KI270727.1:27285-52259	-	ENSG00000294916.1	ENSG00000294916	annotated	0	0	1		3	0	0	
SE_689	SE@KI270731.1@2993-3248@2197-3725	KI270731.1:2993-3248	KI270731.1:2197-2993	KI270731.1:3248-3725	KI270731.1:2197-3725	+	ENSG00000308966.1	ENSG00000308966	annotated	0	0	2		0	0	0	
SE_691	SE@KI270734.1@13222-13308@12487-16770	KI270734.1:13222-13308	KI270734.1:12487-13222	KI270734.1:13308-16770	KI270734.1:12487-16770	-	ENSG00000297072.1	ENSG00000297072	annotated	1	2	0		0	0	0	
SE_692	SE@KI270734.1@161314-161626@156497-161689	KI270734.1:161314-161626	KI270734.1:156497-161314	KI270734.1:161626-161689	KI270734.1:156497-161689	-	ENSG00000277196.4	ENSG00000277196	annotated	27	0	0	1.0	36	0	0	1.0
SE_694	SE@KI270741.1@47850-48007@44469-50807	KI270741.1:47850-48007	KI270741.1:44469-47850	KI270741.1:48007-50807	KI270741.1:44469-50807	+	ENSG00000299200.1	ENSG00000299200	annotated	3	7	0		9	7	0	
SE_695	SE@KI270741.1@47850-48007@44469-52059	KI270741.1:47850-48007	KI270741.1:44469-47850	KI270741.1:48007-52059	KI270741.1:44469-52059	+	ENSG00000299200.1	ENSG00000299200	annotated	3	0	0		9	1	0	
SE_696	SE@KI270741.1@47949-48007@44469-52059	KI270741.1:47949-48007	KI270741.1:44469-47949	KI270741.1:48007-52059	KI270741.1:44469-52059	+	ENSG00000299200.1	ENSG00000299200	annotated	1	0	0		4	1	0	
SE_697	SE@KI270741.1@47949-48007@44469-50807	KI270741.1:47949-48007	KI270741.1:44469-47949	KI270741.1:48007-50807	KI270741.1:44469-50807	+	ENSG00000299200.1	ENSG00000299200	annotated	1	7	0		4	7	0	
SE_698	SE@KI270741.1@52059-52136@48007-130640	KI270741.1:52059-52136	KI270741.1:48007-52059	KI270741.1:52136-130640	KI270741.1:48007-130640	+	ENSG00000299200.1	ENSG00000299200	annotated	0	0	0		1	0	0	
SE_699	SE@KI270741.1@52059-52136@48007-61617	KI270741.1:52059-52136	KI270741.1:48007-52059	KI270741.1:52136-61617	KI270741.1:48007-61617	+	ENSG00000299200.1	ENSG00000299200	annotated	0	0	0		1	0	0	
SE_715	SE@KI270742.1@105669-105761@66180-107657	KI270742.1:105669-105761	KI270742.1:66180-105669	KI270742.1:105761-107657	KI270742.1:66180-107657	+	ENSG00000306474.1	ENSG00000306474	annotated	0	2	0		0	2	0	
SE_718	SE@KI270742.1@109054-109141@107775-109792	KI270742.1:109054-109141	KI270742.1:107775-109054	KI270742.1:109141-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_719	SE@KI270742.1@109192-109211@107775-109792	KI270742.1:109192-109211	KI270742.1:107775-109192	KI270742.1:109211-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_721	SE@KI270742.1@109192-109292@107775-109792	KI270742.1:109192-109292	KI270742.1:107775-109192	KI270742.1:109292-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_723	SE@KI270742.1@109192-109384@107775-109915	KI270742.1:109192-109384	KI270742.1:107775-109192	KI270742.1:109384-109915	KI270742.1:107775-109915	-	ENSG00000306402.1	ENSG00000306402	annotated	0	1	0		0	0	0	
SE_724	SE@KI270742.1@109192-109384@107775-109792	KI270742.1:109192-109384	KI270742.1:107775-109192	KI270742.1:109384-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_726	SE@KI270742.1@109192-109391@107775-109792	KI270742.1:109192-109391	KI270742.1:107775-109192	KI270742.1:109391-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_728	SE@KI270742.1@109192-109410@107775-109792	KI270742.1:109192-109410	KI270742.1:107775-109192	KI270742.1:109410-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_729	SE@KI270742.1@109192-109432@107775-109792	KI270742.1:109192-109432	KI270742.1:107775-109192	KI270742.1:109432-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_731	SE@KI270742.1@109192-109477@107775-109792	KI270742.1:109192-109477	KI270742.1:107775-109192	KI270742.1:109477-109792	KI270742.1:107775-109792	-	ENSG00000306402.1	ENSG00000306402	annotated	0	0	2		0	0	1	
SE_820	SE@KI270742.1@43895-44089@42530-45242	KI270742.1:43895-44089	KI270742.1:42530-43895	KI270742.1:44089-45242	KI270742.1:42530-45242	+	ENSG00000306474.1	ENSG00000306474	annotated	0	3	0		0	0	0	
SE_892	SE@KI270745.1@35508-35592@31871-38115	KI270745.1:35508-35592	KI270745.1:31871-35508	KI270745.1:35592-38115	KI270745.1:31871-38115	+	ENSG00000301573.1	ENSG00000301573	annotated	0	3	0		0	0	0	
SE_893	SE@KI270745.1@35508-35592@30473-38115	KI270745.1:35508-35592	KI270745.1:30473-35508	KI270745.1:35592-38115	KI270745.1:30473-38115	+	ENSG00000301573.1	ENSG00000301573	annotated	3	3	1		1	0	0	
SE_894	SE@KI270745.1@36642-36767@35592-38115	KI270745.1:36642-36767	KI270745.1:35592-36642	KI270745.1:36767-38115	KI270745.1:35592-38115	+	ENSG00000301573.1	ENSG00000301573	annotated	0	0	3		0	0	0	
SE_926	SE@chr10@100256262-100256476@100253539-100260966	chr10:100256262-100256476	chr10:100253539-100256262	chr10:100256476-100260966	chr10:100253539-100260966	-	ENSG00000095485.18	CWF19L1	annotated	20	0	0	1.0	7	0	0	
SE_927	SE@chr10@100256262-100256476@100253539-100267571	chr10:100256262-100256476	chr10:100253539-100256262	chr10:100256476-100267571	chr10:100253539-100267571	-	ENSG00000095485.18	CWF19L1	annotated	20	1	0	1.0	7	0	0	
SE_928	SE@chr10@100256262-100256476@100253539-100260218	chr10:100256262-100256476	chr10:100253539-100256262	chr10:100256476-100260218	chr10:100253539-100260218	-	ENSG00000095485.18	CWF19L1	annotated	20	19	0	1.0	7	4	0	
SE_929	SE@chr10@100260218-100260319@100256476-100260966	chr10:100260218-100260319	chr10:100256476-100260218	chr10:100260319-100260966	chr10:100256476-100260966	-	ENSG00000095485.18	CWF19L1	annotated	19	16	0	1.0	4	6	0	
SE_930	SE@chr10@100260218-100260319@100253539-100260966	chr10:100260218-100260319	chr10:100253539-100260218	chr10:100260319-100260966	chr10:100253539-100260966	-	ENSG00000095485.18	CWF19L1	annotated	0	16	0		0	6	0	
SE_932	SE@chr10@100380895-100381109@100374012-100381216	chr10:100380895-100381109	chr10:100374012-100380895	chr10:100381109-100381216	chr10:100374012-100381216	+	ENSG00000235823.6	OLMALINC	annotated	3	12	41	0.15463917525773196	0	10	44	0.10204081632653061
SE_933	SE@chr10@100380983-100381109@100374080-100381216	chr10:100380983-100381109	chr10:100374080-100380983	chr10:100381109-100381216	chr10:100374080-100381216	+	ENSG00000235823.6	OLMALINC	annotated	0	12	0		0	10	0	
SE_934	SE@chr10@100380983-100381109@100374012-100381216	chr10:100380983-100381109	chr10:100374012-100380983	chr10:100381109-100381216	chr10:100374012-100381216	+	ENSG00000235823.6	OLMALINC	annotated	3	12	41	0.15463917525773196	4	10	44	0.13725490196078433
SE_935	SE@chr10@100394286-100394377@100381448-100395109	chr10:100394286-100394377	chr10:100381448-100394286	chr10:100394377-100395109	chr10:100381448-100395109	+	ENSG00000235823.6	OLMALINC	annotated	0	0	4		0	0	11	0.0
SE_936	SE@chr10@100394498-100394622@100381448-100395109	chr10:100394498-100394622	chr10:100381448-100394498	chr10:100394622-100395109	chr10:100381448-100395109	+	ENSG00000235823.6	OLMALINC	annotated	0	0	4		0	0	11	0.0
SE_937	SE@chr10@100489252-100489398@100488974-100489703	chr10:100489252-100489398	chr10:100488974-100489252	chr10:100489398-100489703	chr10:100488974-100489703	-	ENSG00000075826.17	SEC31B	annotated	14	20	0	1.0	8	11	0	
SE_938	SE@chr10@100490008-100490322@100489761-100490706	chr10:100490008-100490322	chr10:100489761-100490008	chr10:100490322-100490706	chr10:100489761-100490706	-	ENSG00000075826.17	SEC31B	annotated	30	32	2	0.9393939393939394	16	18	0	1.0
SE_939	SE@chr10@100497135-100497280@100496431-100497667	chr10:100497135-100497280	chr10:100496431-100497135	chr10:100497280-100497667	chr10:100496431-100497667	-	ENSG00000075826.17	SEC31B	annotated	39	51	2	0.9574468085106383	12	22	0	1.0
SE_940	SE@chr10@100498705-100498804@100498207-100499160	chr10:100498705-100498804	chr10:100498207-100498705	chr10:100498804-100499160	chr10:100498207-100499160	-	ENSG00000075826.17	SEC31B	annotated	16	18	7	0.7083333333333334	4	5	5	
SE_941	SE@chr10@100500110-100500159@100499598-100502254	chr10:100500110-100500159	chr10:100499598-100500110	chr10:100500159-100502254	chr10:100499598-100502254	-	ENSG00000075826.17	SEC31B	annotated	3	5	24	0.14285714285714285	12	5	3	
SE_942	SE@chr10@100501654-100501710@100500159-100502254	chr10:100501654-100501710	chr10:100500159-100501654	chr10:100501710-100502254	chr10:100500159-100502254	-	ENSG00000075826.17	SEC31B	annotated	0	0	5		0	0	5	
SE_943	SE@chr10@100507425-100507567@100506420-100507908	chr10:100507425-100507567	chr10:100506420-100507425	chr10:100507567-100507908	chr10:100506420-100507908	-	ENSG00000075826.17	SEC31B	annotated	21	20	2	0.9111111111111111	6	18	3	0.8
SE_944	SE@chr10@100509316-100509511@100509102-100516096	chr10:100509316-100509511	chr10:100509102-100509316	chr10:100509511-100516096	chr10:100509102-100516096	-	ENSG00000255339.6	ENSG00000255339	annotated	6	15	5	0.6774193548387096	5	5	1	
SE_945	SE@chr10@100523977-100524139@100516960-100526399	chr10:100523977-100524139	chr10:100516960-100523977	chr10:100524139-100526399	chr10:100516960-100526399	-	ENSG00000255339.6	ENSG00000255339	annotated	1	7	6		0	1	4	
SE_946	SE@chr10@100526399-100526554@100516960-100526975	chr10:100526399-100526554	chr10:100516960-100526399	chr10:100526554-100526975	chr10:100516960-100526975	-	ENSG00000075826.17	SEC31B	annotated	6	1160	2	0.9965811965811966	4	894	0	1.0
SE_953	SE@chr10@100925405-100925481@100924972-100925949	chr10:100925405-100925481	chr10:100924972-100925405	chr10:100925481-100925949	chr10:100924972-100925949	+	ENSG00000119906.13	SLF2	annotated	0	1	7		0	0	11	0.0
SE_954	SE@chr10@100969692-100969924@100969591-100972529	chr10:100969692-100969924	chr10:100969591-100969692	chr10:100969924-100972529	chr10:100969591-100972529	+	ENSG00000095539.16	SEMA4G	annotated	0	0	4		0	1	3	
SE_955	SE@chr10@100978849-100979018@100978640-100979102	chr10:100978849-100979018	chr10:100978640-100978849	chr10:100979018-100979102	chr10:100978640-100979102	+	ENSG00000095539.16	SEMA4G	annotated	5	8	0		7	5	1	
SE_956	SE@chr10@100983305-100983808@100981229-100984490	chr10:100983305-100983808	chr10:100981229-100983305	chr10:100983808-100984490	chr10:100981229-100984490	+	ENSG00000095539.16	SEMA4G	annotated	10	2	0		15	0	0	
SE_957	SE@chr10@100983305-100984357@100981229-100984490	chr10:100983305-100984357	chr10:100981229-100983305	chr10:100984357-100984490	chr10:100981229-100984490	+	ENSG00000095539.16	SEMA4G	annotated	10	5	0		15	14	0	1.0
SE_958	SE@chr10@100983948-100984074@100983817-100986749	chr10:100983948-100984074	chr10:100983817-100983948	chr10:100984074-100986749	chr10:100983817-100986749	-	ENSG00000055950.17	MRPL43	annotated	1	1	6		2	7	0	
SE_959	SE@chr10@100984034-100984074@100983817-100986749	chr10:100984034-100984074	chr10:100983817-100984034	chr10:100984074-100986749	chr10:100983817-100986749	-	ENSG00000055950.17	MRPL43	annotated	2	1	6		3	7	0	
SE_960	SE@chr10@100986749-100986975@100984074-100987090	chr10:100986749-100986975	chr10:100984074-100986749	chr10:100986975-100987090	chr10:100984074-100987090	-	ENSG00000055950.17	MRPL43	annotated	1	88	0	1.0	7	58	1	0.9701492537313433
SE_961	SE@chr10@100987090-100987196@100986975-100987313	chr10:100987090-100987196	chr10:100986975-100987090	chr10:100987196-100987313	chr10:100986975-100987313	-	ENSG00000055950.17	MRPL43	annotated	88	67	0	1.0	58	45	1	0.9809523809523809
SE_962	SE@chr10@101016735-101017783@101016427-101018099	chr10:101016735-101017783	chr10:101016427-101016735	chr10:101017783-101018099	chr10:101016427-101018099	-	ENSG00000186862.20	PDZD7	unannotated	4	29	2	0.8918918918918919	0	5	0	
